상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,평균_점포_수,평균_점포당_월매출,평균_총_유동인구,평균_2030비율,평균_폐업비율,평균_창업추천점수,추천순위,위도,경도,자치구_코드_명,행정동_코드_명
3110472,연신내역 4번,CS100010,커피-음료,12.25,1019301.078525641,1555729.25,37.2882534566408,2.083333333333333,43.1460363153233,13265,37.61572337254678,126.92071475120336,은평구,대조동
3111077,길동주민센터(강동도서관),CS200024,스포츠클럽,5.75,1318551.191666667,3656834.0,26.53779826308849,0.0,43.14502509595512,13266,37.537195500867774,127.14326513418864,강동구,길동
3110297,경동고등학교,CS300011,일반의류,13.75,519337.17582417576,2364893.25,37.36069837514764,5.631868131868131,43.14351933864777,13267,37.588205872807336,127.01419815660743,성북구,삼선동
3110667,가양역 10번,CS300022,화장품,10.25,9952533.115909092,37399.0,37.73551632046107,0.0,43.142677886034846,13268,37.56170718526108,126.853100050414,강서구,등촌3동
3110848,양지어린이공원,CS300011,일반의류,6.0,1116420.9583333333,1208044.5,38.986035510126726,0.0,43.14213906111603,13269,37.48165188517359,126.97574820925163,동작구,사당1동
3120158,녹두거리(대학동),CS100002,중식음식점,6.25,2590468.53968254,732234.5,53.057139813744165,8.333333333333332,43.13776203129613,13270,37.47031189276306,126.93701139594276,관악구,대학동
3110257,상봉역 7번,CS200016,당구장,4.0,2426853.145833333,1488747.5,32.8106732570438,6.25,43.13759964570416,13271,37.598699074518215,127.08586900294162,중랑구,상봉1동
3110620,목동보건지소,CS100008,분식전문점,9.0,6632040.665972222,1904038.25,23.83515434845096,10.90277777777778,43.13662533215235,13272,37.539081745942845,126.86714092211024,양천구,목4동
3111077,길동주민센터(강동도서관),CS200028,미용실,37.75,2329222.027619725,3656834.0,26.53779826308849,2.0092460881934566,43.13647032772365,13273,37.537195500867774,127.14326513418864,강동구,길동
3130183,상암동상점가,CS200029,네일숍,4.0,603998.7291666666,1223612.0,42.66520308632914,0.0,43.13624151166224,13274,37.576934214753,126.89563552270717,마포구,상암동
3110546,양화대교북단,CS100010,커피-음료,7.0,4243222.55952381,707918.25,41.55228211909216,7.142857142857142,43.13603483909064,13275,37.55015602400467,126.90564273562002,마포구,합정동
3120100,망원역,CS300019,의료기기,7.0,2420255.285714285,603895.0,45.80169896363905,0.0,43.133650723354,13276,37.55535853038764,126.91045735413948,마포구,망원1동
3130035,방산종합시장(방산시장),CS200016,당구장,4.0,6791617.979166666,871737.25,27.17164720034669,0.0,43.13237378210806,13277,37.56800643712113,127.00016978853688,중구,을지로동
3120038,약수역,CS200005,스포츠 강습,16.0,3787253.0625,995228.5,34.023817666308446,1.5625,43.131318275760265,13278,37.554283830627085,127.0100270036947,중구,다산동
3130179,"이화여대 3,5,7길 상점가",CS200034,여관,3.0,173618.1851851852,1034007.0,64.56067414426973,0.0,43.13025292786144,13279,37.55821781854949,126.94500703113266,서대문구,신촌동
3110604,신월4동주민센터,CS300033,철물점,3.0,8921490.055555556,1059449.25,20.780963081953328,0.0,43.12802627694125,13280,37.52336983439267,126.83937402800504,양천구,신월4동
3111067,강동구립성내도서관,CS200003,예술학원,4.0,1294103.0,2390950.25,31.434839126596543,6.25,43.12666814289932,13281,37.53198846491348,127.1349847993474,강동구,성내3동
3120118,마곡역(마곡),CS300010,반찬가게,38.25,10229711.510332927,141034.0,37.443128958820665,2.702702702702702,43.12367877177443,13282,37.559968767639305,126.82687963835888,강서구,가양1동
3120163,사당역 11번(사당역먹자골목),CS200003,예술학원,7.0,3328992.571428572,1400465.75,27.987495508853257,0.0,43.11993652199587,13283,37.47941000949856,126.98581114766932,서초구,방배2동
3111063,강동구립 천호도서관,CS300011,일반의류,8.0,834185.5416666666,1466398.0,36.65335059104009,0.0,43.11431945674639,13284,37.54009151114284,127.13228380422072,강동구,천호3동
3120152,신대방삼거리역,CS200016,당구장,7.0,2945754.1190476194,723443.5,38.78193271967818,0.0,43.11372158252141,13285,37.49943591770157,126.92730654329986,동작구,대방동
3110354,삼각산119안전센터,CS200007,치과의원,3.0,35758176.527777776,73535.25,20.58927010344524,0.0,43.11364038972543,13286,37.61992037016402,127.01691136280664,강북구,삼각산동
3111090,강일동주민센터,CS200006,일반의원,8.0,40565753.708333336,71017.25,23.300735656774517,3.125,43.10882049010924,13287,37.56508547347429,127.17376605352426,강동구,강일동
3120244,암사역,CS200005,스포츠 강습,7.0,11073189.61904762,691849.0,29.50476629146517,17.857142857142854,43.10758045467966,13288,37.55137688969368,127.12785627932668,강동구,암사2동
3130186,망원시장,CS300035,인테리어,3.0,8670299.972222222,250282.25,38.30346241907261,0.0,43.10327723649248,13289,37.55633776978263,126.90677800571248,마포구,망원1동
3120005,삼청동,CS300011,일반의류,40.0,20030045.65086105,314687.25,32.421494260937365,3.7859658527180993,43.10123265426631,13290,37.58349301373539,126.98105899645378,종로구,삼청동
3110435,서울과학기술대,CS200016,당구장,3.0,9672914.5,125556.0,39.18209575064751,8.333333333333332,43.09655299675229,13291,37.62956456313447,127.07620725251864,노원구,공릉2동
3120079,창동역,CS100001,한식음식점,43.75,22548790.734265134,411052.0,27.22506402920597,2.842083626967348,43.09633156185415,13292,37.65239246410829,127.04768518990883,도봉구,창5동
3130287,삼성동 시장(삼성동시장),CS300014,신발,3.0,693717.6666666666,1150607.0,43.23787357455674,0.0,43.09571892530263,13293,37.470237198649365,126.93228618812464,관악구,삼성동
3110710,남구로역 3번,CS200034,여관,26.75,4562041.682490842,2328928.5,26.672974575558623,4.708791208791209,43.092567168585774,13294,37.486886294270526,126.88394512624056,구로구,구로2동
3110433,공릉역 2번,CS300011,일반의류,11.0,693518.9242424242,1377566.5,42.4508453576279,2.272727272727273,43.092301446708,13295,37.62447424820976,127.07580558296289,노원구,공릉1동
3130283,신원시장,CS200030,피부관리실,7.5,1601880.0967261903,653249.25,51.80436918806925,0.0,43.09160023619722,13296,37.48265899049768,126.9270288352229,관악구,신원동
3110073,삼각지역 3번,CS100001,한식음식점,9.75,7062676.009090909,238001.25,46.20723017508739,9.772727272727272,43.09072187776794,13297,37.53125152806751,126.97259826981193,용산구,한강로동
3120108,신정네거리역,CS100008,분식전문점,7.5,10484629.125,880685.25,27.229096977047192,12.946428571428571,43.08869205786832,13298,37.52184641197067,126.8526352486175,양천구,신정4동
3110606,신한은행 신월동지점,CS100009,호프-간이주점,19.25,8961672.211648606,1412363.0,21.20988127931552,5.572755417956656,43.08589459698849,13299,37.51989447026174,126.84122532645456,양천구,신월4동
3111083,GS강동자이아파트,CS300010,반찬가게,3.75,7442829.590277778,1123762.75,23.011794898494365,0.0,43.08363596102746,13300,37.538289959838245,127.14713686672866,강동구,길동
3110640,방화역 1번,CS200028,미용실,5.0,15967787.483333332,420280.0,25.08840459013698,0.0,43.080749926188375,13301,37.57789958077792,126.81565326249788,강서구,방화3동
3130100,답십리시장,CS100008,분식전문점,4.5,25471883.320833333,262032.0,24.99899038834341,6.25,43.08060230292294,13302,37.57361430329176,127.0581965518814,동대문구,답십리2동
3110212,답십리초등학교,CS100006,패스트푸드점,4.0,5898049.916666667,1056877.0,26.36569818436772,0.0,43.07635075287865,13303,37.57001117099964,127.05645053947012,동대문구,답십리1동
3120021,시청역_8번,CS300010,반찬가게,4.25,3325000.0,503222.75,43.14825789279815,0.0,43.07154561558902,13304,37.561759723268,126.97423957068088,중구,소공동
3120018,중림동,CS300010,반찬가게,10.25,10684654.62878788,454095.5,36.30001313455841,2.5,43.07105107764984,13305,37.55949660361493,126.96766462208775,중구,중림동
3110147,능동우편취급국,CS100004,양식음식점,3.0,1104168.8333333333,898529.0,45.45982566578202,0.0,43.070180100383816,13306,37.55618033078989,127.0737784300376,광진구,군자동
3130314,풍납시장,CS200028,미용실,17.5,3407643.6214596946,1220162.5,29.699607743289405,0.0,43.07012105107765,13307,37.53741056029039,127.1200819268998,송파구,풍납1동
3130059,후암시장,CS100001,한식음식점,19.0,21490681.69736842,155905.25,29.89987212384804,2.631578947368421,43.0650870977266,13308,37.55011025033981,126.97626923912604,용산구,후암동
3120245,둔촌역,CS200016,당구장,13.25,4623279.973901099,1422267.25,26.855180327206405,1.9230769230769231,43.064304694419846,13309,37.52633926481791,127.13491805500612,강동구,성내3동
3110939,양재역 8번(양재동우체국),CS200029,네일숍,5.0,516229.2333333334,1813342.25,35.17124930544981,0.0,43.06206820194863,13310,37.482044176111465,127.03961711792392,서초구,양재1동
3110134,성수119안전센터,CS200034,여관,5.0,1799019.6,1484996.5,32.42284861990795,0.0,43.06074697372306,13311,37.536070183843606,127.05727352526394,성동구,성수2가1동
3110503,명지대학교교회,CS200031,세탁소,9.0,757191.6296296297,1597111.25,42.32309500670255,8.333333333333332,43.06051815766165,13312,37.5826588806257,126.92354622796532,서대문구,남가좌2동
3130150,창동골목시장,CS200007,치과의원,3.0,29673713.666666668,232471.0,20.54788525411553,0.0,43.0566430469442,13313,37.638565494331445,127.03917890321948,도봉구,창3동
3130248,영등포역지하도상점가,CS100007,치킨전문점,8.0,5213819.572916667,125206.5,46.1581286484035,0.0,43.05253173900206,13314,37.51430435395737,126.90459071258276,영등포구,영등포본동
3001496,강남 마이스 관광특구,CS300003,컴퓨터및주변장치판매,13.0,7382779.23931624,107143.66666666669,47.43736301993957,0.0,43.05146147032772,13315,37.51108416413466,127.05974276727348,강남구,삼성1동
3120245,둔촌역,CS300019,의료기기,5.0,4775609.483333333,1422267.25,26.855180327206405,5.0,43.05033953351048,13316,37.52633926481791,127.13491805500612,강동구,성내3동
3130255,영등포전통시장,CS300008,수산물판매,19.25,3316348.145419104,700364.75,50.596072234759866,3.954678362573099,43.048058754059646,13317,37.52106473916393,126.90820198877576,영등포구,영등포동
3130066,행당시장상점가,CS100002,중식음식점,4.0,1834460.833333333,821366.0,41.922618394516974,0.0,43.04587146934357,13318,37.56119020691093,127.0333094753789,성동구,행당1동
3110675,화곡4동주민센터,CS200028,미용실,14.25,2260666.693650794,1782541.0,29.78277434708921,1.7857142857142856,43.04277384115737,13319,37.53623598406385,126.86053834758106,강서구,화곡4동
3110085,경리단길남측,CS300022,화장품,6.0,3174949.583333333,1237728.0,38.21825334292358,8.333333333333332,43.04040448774727,13320,37.53875974659307,126.99162703817964,용산구,이태원2동
3120131,가산디지털단지,CS300007,육류판매,28.0,264984.5714285714,1170842.0,47.978634179505,0.0,43.03968113374668,13321,37.47710029831843,126.88288623812603,금천구,가산동
3110232,동대부고,CS300021,문구,4.0,12254512.541666666,755167.0,21.318522953876265,0.0,43.03879539415412,13322,37.577299862320345,127.07347096415802,동대문구,장안2동
3110079,후암동주민센터,CS200003,예술학원,7.0,1288277.4047619049,2042236.5,32.14389797673998,3.571428571428571,43.03863300856215,13323,37.55010179303207,126.97920022239718,용산구,후암동
3110630,공항시장역 1번,CS200034,여관,3.0,1927737.1944444445,1296929.0,33.61703923514562,0.0,43.03494980808975,13324,37.56531932367912,126.80849682132224,강서구,방화2동
3130320,암사종합시장,CS200006,일반의원,8.0,19625000.0,197945.25,26.400098255367123,0.0,43.032115441393564,13325,37.55089800730779,127.12910029175102,강동구,암사1동
3130010,종로신진시장,CS200016,당구장,3.0,6929959.0,836862.25,27.32177053230244,0.0,43.03167257159728,13326,37.570312873990254,127.00513909151051,종로구,종로5?6가동
3130170,제일시장,CS100002,중식음식점,3.25,23297194.381944448,91387.0,31.5634638653826,16.666666666666664,43.02841747859463,13327,37.609998536956034,126.929294303728,은평구,대조동
3110890,봉천역 1번(관악초등학교),CS200028,미용실,9.0,596112.888888889,930370.0,51.8373692654916,0.0,43.02812961322704,13328,37.48009212372077,126.94561832862236,관악구,청룡동
3130091,청량종합도매시장,CS300008,수산물판매,4.75,19627046.877777778,561790.25,26.83344831002997,11.25,43.02699291408327,13329,37.58216306814205,127.04066639168124,동대문구,제기동
3110820,성남고등학교,CS100010,커피-음료,7.0,3433774.630952381,836064.0,34.81874088851509,0.0,43.02649837614408,13330,37.504353122909095,126.9236826987537,동작구,대방동
3120057,아차산역,CS200005,스포츠 강습,11.25,3931288.7821969697,1228651.5,30.697941385191637,2.272727272727273,43.02647623265427,13331,37.55425222476908,127.08697232874628,광진구,중곡2동
3120142,대림역,CS300009,청과상,6.0,3492174.523015873,1758545.0,29.451164099689933,9.166666666666666,43.01547829937999,13332,37.494062057605184,126.89775247469098,영등포구,대림3동
3120048,금호역,CS200001,일반교습학원,4.5,7911009.166666668,842048.75,28.64817831434862,6.25,43.01397254207264,13333,37.54829999550683,127.01963370266444,성동구,금호4가동
3120174,논현역 5번,CS300029,애완동물,3.0,5890569.0,449034.0,35.89238231403413,0.0,43.0120755831119,13334,37.51060254660175,127.01664914657664,서초구,잠원동
3130319,성내전통시장,CS100001,한식음식점,14.0,12023111.23785104,645800.5,26.79532123732784,3.846153846153846,43.01188367286685,13335,37.53365462601447,127.12749791159769,강동구,성내2동
3111004,삼전역 1번,CS300011,일반의류,13.75,1656650.3937728938,2045221.5,34.823840619091015,5.494505494505495,43.0118689105403,13336,37.50671672745682,127.08515279573976,송파구,잠실본동
3120066,장한평역(장한평),CS200028,미용실,18.0,1401984.3935185184,1472188.0,35.87155712223745,1.3888888888888888,43.00884263359905,13337,37.56213234191365,127.0645032561898,동대문구,장안1동
3120133,서울시흥동우체국(홈플러스시흥점),CS100001,한식음식점,34.5,21551834.868377976,144990.75,31.490009448674936,2.123015873015873,43.00550634780041,13338,37.45251953006894,126.90132391118352,금천구,시흥1동
3130323,둔촌역전통시장,CS300011,일반의류,5.0,18223688.85,302637.75,25.38542543063129,0.0,43.00389725420726,13339,37.527808641751314,127.13426453864876,강동구,성내3동
3130070,뚝섬역상점가,CS100010,커피-음료,20.25,10031851.749686718,442079.25,39.91690358894813,8.643483709273182,43.0022660171243,13340,37.548444588661376,127.04910132457827,성동구,성수1가2동
3111063,강동구립 천호도서관,CS200003,예술학원,5.0,807793.25,1484481.75,36.41436520214668,0.0,43.00119574844996,13341,37.54009151114284,127.13228380422072,강동구,천호3동
3110060,효창공원앞역 6번,CS200028,미용실,8.5,6584355.936342593,628165.75,31.234002326690955,0.0,42.99997047534692,13342,37.538248218205545,126.9585767524867,용산구,용문동
3110368,송천초등학교,CS200001,일반교습학원,7.75,5491992.788690476,1865925.25,20.464800674254352,10.714285714285712,42.999822852081486,13343,37.61467534388805,127.02422696852264,강북구,송천동
3110259,사가정역 1번,CS200028,미용실,14.25,3598462.3841269845,1149995.25,32.17557288682662,1.7857142857142856,42.998560673162096,13344,37.58226481234183,127.08609919438236,중랑구,면목3?8동
3110330,돌곶이역 1번,CS200030,피부관리실,3.0,4335887.666666667,795025.3333333334,32.92239416782623,0.0,42.99643735852771,13345,37.61062895729644,127.0541934360992,성북구,장위2동
3111046,마천역(마천초등학교),CS200030,피부관리실,5.5,6308272.844444444,1631252.25,21.70964129426244,5.0,42.99338647770889,13346,37.495999240540726,127.15239139655954,송파구,마천1동
3120111,목동사거리,CS300007,육류판매,6.25,7646926.575396826,661864.75,31.394474271120423,4.166666666666666,42.99216858576912,13347,37.53187813105088,126.86309205939344,강서구,화곡4동
3110555,홍익지구대,CS100010,커피-음료,3.0,4268906.444444445,220699.0,47.71521393390999,0.0,42.98869205786832,13348,37.55338666479528,126.912213851624,마포구,서교동
3110163,성자초등학교,CS100008,분식전문점,3.5,15220452.388888888,522566.25,26.58604839841884,8.333333333333332,42.98696486566283,13349,37.53069298250582,127.0843654670054,광진구,자양2동
3130086,서울약령시장,CS300006,미곡판매,13.0,5367618.538461538,1320912.5,28.722757422626405,0.0,42.98494242692649,13350,37.58210104091711,127.0375190174434,동대문구,제기동
3120133,서울시흥동우체국(홈플러스시흥점),CS300018,의약품,5.0,13055529.766666666,144990.75,31.490009448674936,0.0,42.9847062297018,13351,37.45251953006894,126.90132391118352,금천구,시흥1동
3110359,수유시장옆,CS200028,미용실,13.0,2577805.0119810747,1327145.25,33.06767771408177,1.9230769230769231,42.983097136108654,13352,37.63881357448498,127.01997473599369,강북구,수유3동
3120044,삼각지역,CS300024,운동/경기용품,3.0,1463772.3055555555,804892.5,45.23153193345623,0.0,42.9813847062297,13353,37.53391864671039,126.97327613890432,용산구,한강로동
3120043,서울역,CS300021,문구,6.0,1300172.3703703703,1058660.3333333333,40.29462411207936,0.0,42.978023816553495,13354,37.556353450145394,126.97293992249332,중구,회현동
3110856,미성초등학교,CS200017,골프연습장,3.0,2995583.333333333,801438.75,37.59557808075589,0.0,42.97722911130794,13355,37.47982945317871,126.91315922448254,관악구,미성동
3110128,성원중학교,CS200028,미용실,25.25,3098656.075641026,1113980.5,31.91193210505448,0.0,42.97578978447003,13356,37.53816384184272,127.04992055728604,성동구,성수1가1동
3130222,오류시장,CS100001,한식음식점,9.25,8487596.716666667,291270.25,36.8665818477204,2.7777777777777777,42.973420431059935,13357,37.4965521062622,126.84320850019292,구로구,오류1동
3130059,후암시장,CS300035,인테리어,4.0,15716924.541666666,155905.25,29.89987212384804,0.0,42.97288160614113,13358,37.55011025033981,126.97626923912604,용산구,후암동
3111052,암사역 3번(천호동자전거거리),CS200001,일반교습학원,11.5,3443245.213383838,1195375.25,29.77692193050525,0.0,42.97164157071155,13359,37.54790198936116,127.12510051019554,강동구,천호2동
3110283,성북초등학교앞,CS100004,양식음식점,4.0,26287274.104166664,164626.75,26.15184658264777,6.25,42.96460732211396,13360,37.59272970611246,126.99933194422124,성북구,성북동
3130292,봉천현대시장,CS300008,수산물판매,3.0,15747135.611111112,100288.0,30.02220600120985,0.0,42.96400944788899,13361,37.48653478158153,126.94659736185348,관악구,은천동
3120002,서촌(경복궁역),CS300017,시계및귀금속,6.0,1678986.3055555555,1333413.0,35.088648665789975,0.0,42.962798937112495,13362,37.57928352987037,126.97182217376675,종로구,사직동
3111061,암사역 1번,CS200001,일반교습학원,6.0,2401188.1388888885,2717688.5,25.847048658798155,4.166666666666666,42.95961765574255,13363,37.55185075538313,127.13119554025,강동구,암사1동
3110662,까치산역 1번,CS200028,미용실,29.25,2278677.2359195403,1801511.75,29.481517206920238,1.7857142857142856,42.95598612341305,13364,37.53485244846705,126.84913619684755,강서구,화곡8동
3120131,가산디지털단지,CS200030,피부관리실,35.0,1467515.5680634389,1176634.25,48.28614341747783,3.803730416633642,42.95329937998228,13365,37.47710029831843,126.88288623812603,금천구,가산동
3110634,송정역 3번,CS300033,철물점,5.0,1677093.433333333,1702746.0,30.63760173369088,0.0,42.9530115146147,13366,37.55741644453887,126.81340625888836,강서구,공항동
3110237,메가박스 상봉,CS200001,일반교습학원,3.0,5843706.777777777,797944.0,29.526382803805777,0.0,42.95234720992028,13367,37.59140861538776,127.0747416596948,중랑구,면목2동
3110138,송정체육공원,CS300022,화장품,3.0,473706.8518518519,1203500.3333333333,43.95459797134071,0.0,42.94920775514221,13368,37.550787295336974,127.06717551903373,성동구,송정동
3130311,새마을시장,CS300022,화장품,5.75,4124027.180555556,987920.75,33.271988906985385,5.0,42.94633894301742,13369,37.50894216638436,127.08521187520329,송파구,잠실본동
3110804,신풍역 1번,CS100008,분식전문점,7.25,4072927.8229166665,1089922.25,29.619461762498503,0.0,42.94494390315914,13370,37.49952522564555,126.9128197716422,영등포구,신길6동
3120209,"강남구청(청담역_8번, 강남세무서)",CS200003,예술학원,16.0,6084430.79319853,838631.25,28.45181933467466,0.0,42.943755535872455,13371,37.51874742762321,127.04951170686684,강남구,청담동
3130073,뚝도시장,CS100004,양식음식점,5.0,7266186.366666667,527601.75,34.84072996196056,5.0,42.939304694419846,13372,37.53821587578757,127.05450305757522,성동구,성수2가1동
3110170,동대부여고,CS200031,세탁소,9.25,382065.5537037037,2010042.5,37.11301014787308,2.7777777777777777,42.939053734868615,13373,37.54176314249194,127.08864379358764,광진구,구의1동
3110722,G타워,CS300003,컴퓨터및주변장치판매,4.0,2633483.333333333,374023.0,58.23224774946996,0.0,42.93519338647771,13374,37.48023108551514,126.89717210666026,구로구,구로3동
3110736,독산119안전센터,CS100002,중식음식점,7.5,7845723.4375,845329.0,30.548215121751383,6.696428571428571,42.933355476823145,13375,37.46757501512585,126.90081805088234,금천구,독산4동
3110315,종암아이파크2차,CS200031,세탁소,4.0,3041096.3125,1610344.0,29.080932732230576,6.25,42.93317094774137,13376,37.59732899315395,127.03359734683605,성북구,종암동
3110907,방배초등학교,CS300021,문구,4.0,7815357.333333333,843245.0,25.866385214261573,0.0,42.93173900206673,13377,37.48702347050339,126.98530089260096,서초구,방배4동
3110965,언주역 6번,CS300028,화초,4.0,929870.625,841985.5,49.89598277598624,0.0,42.93061706524948,13378,37.506200754637085,127.0378429161328,강남구,역삼1동
3130233,남문시장,CS300010,반찬가게,12.25,27555874.89448052,151471.0,28.22767308549913,6.4393939393939394,42.92916297608504,13379,37.47390029908397,126.90104709862251,금천구,독산3동
3110407,도봉역 2번,CS200037,노래방,8.0,8351587.104166667,1032178.5,22.069934698480573,0.0,42.92799675228816,13380,37.67549614086917,127.04096665862696,도봉구,도봉1동
3120114,목동신시가지,CS200017,골프연습장,4.5,7416873.050000001,1251619.5,18.69301445688971,0.0,42.92407735459109,13381,37.53114395403733,126.87542528536235,양천구,목1동
3120164,내방역,CS200028,미용실,22.5,2923252.4703557314,1282157.5,32.20188291638519,1.1363636363636365,42.92337614408031,13382,37.48818651312079,126.9936227499084,서초구,방배4동
3130229,남구로시장,CS100009,호프-간이주점,7.0,14936789.107142858,729050.25,22.366365065871605,3.571428571428571,42.91927221730145,13383,37.4900783818487,126.88654090369847,구로구,구로4동
3110855,신대방역 2번,CS100002,중식음식점,11.75,612941.8506701632,1218164.0,47.50911863352017,6.8181818181818175,42.9186152937703,13384,37.484405896181045,126.9122380925766,관악구,조원동
3110951,신사은행나무공원,CS100004,양식음식점,3.0,3818126.5,435555.25,42.45487986451964,0.0,42.91533067611456,13385,37.520746311113015,127.02530515090471,강남구,신사동
3110569,홍대땡땡거리,CS200028,미용실,9.5,1251236.4657407408,836983.25,53.63903014949224,2.7777777777777777,42.913795394154114,13386,37.55463408799679,126.93200618899284,마포구,서강동
3111062,둔촌동역 3번(성내3동주민센터),CS300028,화초,3.0,6014168.583333334,935915.25,27.57698733383365,0.0,42.909661942722174,13387,37.5243968073635,127.13163389250457,강동구,성내3동
3120141,영등포청과시장교차로,CS100010,커피-음료,18.25,3393538.7215055614,524522.75,45.50499443981792,1.4705882352941175,42.90626660761737,13388,37.52111055496124,126.89814543719618,영등포구,당산1동
3110409,창동역 2번,CS200003,예술학원,13.0,11870820.782051282,555356.5,27.874382095519746,1.9230769230769231,42.90147623265427,13389,37.65508805919096,127.0433919186031,도봉구,창5동
3130326,고덕 골목형상점가,CS100001,한식음식점,10.0,57974373.73333333,91139.25,24.96951485943912,15.0,42.89849424269266,13390,37.557757026392,127.1698783903421,강동구,고덕2동
3110544,망리단길,CS300043,전자상거래업,113.0,6641.42545020288,4841752.75,42.60387232055363,6.017570465062628,42.89353410097432,13391,37.5549489373919,126.90515005082226,마포구,망원1동
3110553,가좌역 2번,CS200003,예술학원,6.5,4854627.607142857,937633.75,32.015903733411506,4.166666666666666,42.88720844405079,13392,37.568080922063466,126.91088357719616,마포구,성산2동
3110686,수궁동주민센터,CS100008,분식전문점,5.0,8530973.166666666,774235.25,25.939119741768536,0.0,42.88720844405079,13393,37.49463862074765,126.83415467880374,구로구,수궁동
3111060,암사역 2번(서울강동초등학교),CS200037,노래방,8.0,2140452.252645503,3530099.25,25.837541947157856,10.714285714285712,42.882949512843226,13394,37.54699551295604,127.13016858602188,강동구,천호2동
3110469,응암정보도서관,CS300008,수산물판매,7.75,5087979.604166667,1326404.5,27.33842695026568,3.571428571428571,42.88271331561855,13395,37.58619648793464,126.91861754570076,은평구,응암3동
3110079,후암동주민센터,CS300022,화장품,10.25,709509.5598484849,2042236.5,32.14389797673998,0.0,42.88248449955713,13396,37.55010179303207,126.97920022239718,용산구,후암동
3110469,응암정보도서관,CS200001,일반교습학원,7.75,4856829.717261905,1326404.5,27.33842695026568,3.571428571428571,42.8820047239445,13397,37.58619648793464,126.91861754570076,은평구,응암3동
3110212,답십리초등학교,CS200001,일반교습학원,13.0,7857166.220619658,929641.25,26.74068962210431,1.9230769230769231,42.88021848243283,13398,37.57001117099964,127.05645053947012,동대문구,답십리1동
3130007,광장시장(광장전통시장),CS300014,신발,8.0,9813599.604166668,536234.0,28.56074245306538,0.0,42.88007085916741,13399,37.57002466717994,126.9998188873406,종로구,종로1?2?3?4가동
3120235,문정역,CS100009,호프-간이주점,36.75,7981738.80254926,468453.0,42.856412210346726,8.897384226331596,42.875487156775904,13400,37.48551288001509,127.1199422787168,송파구,문정2동
3110496,모래내우체국,CS100009,호프-간이주점,5.0,8779161.466666665,819134.5,27.574673534487324,5.0,42.87442426926484,13401,37.578974710278885,126.91190079630104,서대문구,북가좌2동
3110712,남구로역 5번,CS300027,섬유제품,3.0,1174635.361111111,2419537.75,28.611548540231613,0.0,42.87074844995571,13402,37.487447465830186,126.88656749689856,구로구,구로4동
3120128,신도림역,CS200028,미용실,11.5,6351092.2932539685,561816.25,38.82920416717808,13.75,42.86932388544435,13403,37.50819222492761,126.89038157947542,구로구,구로5동
3111019,한성백제역 3번,CS200028,미용실,19.75,4603301.423026316,1225886.0,30.86703096336056,3.881578947368421,42.86527162680838,13404,37.5135634626904,127.11767970969709,송파구,방이2동
3110549,새터산,CS200028,미용실,11.0,3058258.4015151514,851356.5,35.47172596915328,0.0,42.86309418364335,13405,37.56615108033534,126.90864472387648,마포구,성산2동
3110668,화곡2동주민센터,CS100008,분식전문점,14.5,3144337.838492064,1996286.0,27.872498740126183,5.357142857142857,42.860651018600535,13406,37.53247006333166,126.85331580752784,강서구,화곡2동
3130216,화곡중앙시장,CS100009,호프-간이주점,5.5,15183559.547222223,249341.5,28.00049755231483,0.0,42.85860643637437,13407,37.534559954145735,126.83914637585303,강서구,화곡1동
3120195,성수대교남단,CS200005,스포츠 강습,10.0,1824245.9166666667,778579.25,43.2311075221151,0.0,42.85518157661648,13408,37.52767270324716,127.03445981915029,강남구,압구정동
3110695,개봉1동주민센터,CS100001,한식음식점,55.75,10526314.016666666,1355399.5,23.47482662622188,3.587662337662337,42.85462798937113,13409,37.50051860479138,126.8517950693802,구로구,고척2동
3110604,신월4동주민센터,CS200037,노래방,3.0,8624149.555555556,1059449.25,20.780963081953328,0.0,42.853801299084736,13410,37.52336983439267,126.83937402800504,양천구,신월4동
3110660,등촌3동주민센터,CS200002,외국어학원,7.75,7727100.748346562,860734.0,29.44055526763224,7.142857142857142,42.85072335400059,13411,37.55832107704375,126.84728936932454,강서구,등촌3동
3110938,바우뫼공원,CS100010,커피-음료,11.75,12228492.19760101,292330.75,34.52222320912419,4.3560606060606055,42.84881163271332,13412,37.47516151613608,127.03634627667476,서초구,양재1동
3110291,한성대입구역 3번,CS200003,예술학원,6.75,570682.5833333334,1960900.5,36.35012707315813,4.166666666666666,42.846147032772365,13413,37.58566550742506,127.00995195817096,성북구,삼선동
3110717,남구로역 2번,CS200028,미용실,22.0,1616520.5795454546,3276012.75,29.50331152076367,4.545454545454546,42.845113669914376,13414,37.48428725232738,126.88901449779476,구로구,가리봉동
3111046,마천역(마천초등학교),CS300033,철물점,3.0,4570753.833333334,1631252.25,21.70964129426244,0.0,42.84495866548568,13415,37.495999240540726,127.15239139655954,송파구,마천1동
3110374,송중초등학교,CS300022,화장품,8.5,3267089.0023148144,2264357.75,24.36880080669441,3.125,42.83855919692944,13416,37.61982748768701,127.0307077341858,강북구,송중동
3110586,서울서부지방법원,CS300011,일반의류,5.5,772839.5055555555,1913854.5,32.59097085760014,0.0,42.83661056982581,13417,37.54951898566206,126.956533557029,마포구,공덕동
