기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,총_유동인구_수,2030비율,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,주말_유동인구_수,야간_유동인구_수,전체유동점수,2030핫플점수,주말점수,야간점수,핫플점수
2025,3,3110127,성수1가1동주민센터,158177.0,41.87713763695101,26185.0,15220.0,23143.0,20153.0,19891.0,40044.0,41405.0,16.361026949449847,81.47025992664648,15.133152607239674,15.037474087067453,35.44968904480944
2025,3,3110128,성원중학교,1102280.0,31.850165112312663,177393.0,139634.0,157432.0,157326.0,158020.0,315346.0,317027.0,73.41731781215117,51.52288311274119,73.86381757295487,72.52431829054377,66.80433742624781
2025,3,3110129,성원어린이공원,173834.0,40.57779260673976,24843.0,19317.0,25629.0,20612.0,20164.0,40776.0,44160.0,17.71647265188965,78.39260086110667,15.308563227555414,15.834795088502633,35.15547759527986
2025,3,3110130,답십리역 6번,482881.0,40.056038651344736,76539.0,63159.0,67797.0,70708.0,72840.0,143548.0,139698.0,43.58156593844682,77.34013713921225,45.65460054217828,43.75697655876255,54.15005581247011
2025,3,3110131,성수동카페거리,1001597.0,53.184863772555225,214087.0,76793.0,153677.0,125991.0,112824.0,238815.0,290880.0,70.22803380641047,95.64662733216393,64.1365013554457,69.81342688566417,76.5731143358316
2025,3,3110132,성수2가3동주민센터,511696.0,44.44357587317469,75238.0,57241.0,75483.0,62061.0,62176.0,124237.0,132479.0,45.60676128209217,85.88741827459735,41.189602934141284,41.76367405517462,56.23106362621592
2025,3,3110133,서울교통공사,306250.0,39.94481632653061,44457.0,38364.0,43270.0,42116.0,42408.0,84524.0,82821.0,30.824429915483975,77.1168872588104,30.4736086748525,28.544091851379367,44.299952160739906
2025,3,3110134,성수119안전센터,1475512.0,32.89027808652183,269455.0,188978.0,209887.0,216003.0,217394.0,433397.0,458433.0,83.98979429118162,55.653005900175415,85.2017222133631,85.32929357359272,75.93206825067772
2025,3,3110135,성동세무서,176770.0,38.8985687616677,30500.0,17349.0,26002.0,20988.0,20462.0,41450.0,47849.0,18.06729389252113,74.64519215436135,15.483973847871152,16.839419550310954,34.33981821081168
2025,3,3110136,경수초등학교,1046781.0,42.99323354168637,187098.0,107288.0,154687.0,140766.0,135673.0,276439.0,294386.0,71.75889012916599,83.4157231701483,69.59017700526232,70.22803380641047,74.59256896826662
2025,3,3110137,성수초등학교,1845722.0,41.86058355483653,290771.0,181331.0,276093.0,213049.0,206546.0,419595.0,472102.0,90.22484452240472,81.43836708658905,84.16520491149737,86.19040025514272,85.77180672938925
2025,3,3110138,송정체육공원,1198521.0,43.61592329212421,182103.0,150421.0,169387.0,168875.0,174709.0,343584.0,332524.0,76.38335193749003,84.64359751235847,76.60660181789189,73.94354967309839,78.54010524637219
2025,3,3110139,자양4동주민센터,1882207.0,32.27195521002738,315396.0,258622.0,270633.0,270711.0,269278.0,539989.0,574018.0,90.78296922340935,53.181310795726354,91.38893318450008,91.34109392441397,79.70738319247329
2025,3,3110140,건대입구역 6번,2263141.0,41.71719747024158,387747.0,303372.0,320507.0,347355.0,350887.0,698242.0,691119.0,94.27523520969542,81.02376016584277,95.34364535161856,94.6260564503269,90.56609791101897
2025,3,3110141,건대입구역 1번,1561576.0,60.77213020691916,271518.0,226872.0,228179.0,237757.0,227052.0,464809.0,498390.0,85.77579333439644,98.42130441715835,87.16313187689364,87.75314941795567,90.14351778025834
2025,3,3110142,화양사거리,1881153.0,60.69564782875183,256690.0,252564.0,262894.0,272536.0,281234.0,553770.0,509254.0,90.73512996332323,98.40535799712966,92.01084356561951,88.34316695901771,92.93254664327857
2025,3,3110143,뚝섬유원지역 1번,175240.0,27.65635699611961,31359.0,23398.0,24412.0,26686.0,27050.0,53736.0,54757.0,17.89188327220539,31.70148301706267,19.486525275075746,18.816775633870197,22.492425450486365
2025,3,3110144,어린이대공원역 4번,335471.0,68.63216194544387,51183.0,44884.0,47530.0,49463.0,50374.0,99837.0,96067.0,32.80178599904321,99.96810715994259,34.39642800191357,32.37123265826822,53.20602774677084
2025,3,3110145,장안초등학교,277188.0,57.94190224685052,31732.0,33908.0,40172.0,37206.0,37848.0,75054.0,65640.0,28.352734811034924,97.48046563546484,27.18864614893956,22.69175570084516,48.00908945941636
2025,3,3110146,신자초등학교,1054561.0,27.993164928344587,169393.0,145807.0,149128.0,156032.0,156820.0,312852.0,315200.0,71.96619358953915,33.56721416042098,73.64854090256738,72.33296125019933,60.83798437250837
2025,3,3110147,능동우편취급국,1169404.0,45.62879894373545,177639.0,157670.0,163933.0,168061.0,175654.0,343715.0,335309.0,75.3787274756817,87.9126136182427,76.65444107797799,74.23058523361506,79.22181470259926
2025,3,3110148,어린이대공원역 3번,683914.0,57.91166725640943,108821.0,88338.0,97516.0,96046.0,97299.0,193345.0,197159.0,56.30680912135225,97.44857279540743,56.33870196140967,55.35002391963004,68.51219901132195
2025,3,3110149,세종대학교,166285.0,46.393841897946295,24341.0,20153.0,23684.0,22334.0,23221.0,45555.0,44494.0,16.935098070483175,89.15643438048158,16.743741030138732,15.882634348588741,38.40535799712964
2025,3,3110150,중곡1동 마을마당,1543896.0,41.19694590827361,232814.0,213089.0,217807.0,225870.0,230487.0,456357.0,445903.0,85.42497209376495,79.95535002391962,86.49338223568809,84.54791899218625,83.86620953595917
2025,3,3110151,자양한강도서관,1305288.0,29.95545810579734,194237.0,181304.0,182176.0,195800.0,201976.0,397776.0,375541.0,79.49290384308722,43.374262478073675,81.58188486684739,78.4723329612502,68.92202200605963
2025,3,3110152,중곡어린이공원,209477.0,30.264897816944103,25954.0,29618.0,29434.0,30718.0,31439.0,62157.0,55572.0,21.320363578376657,44.63402966034125,22.81932706107479,18.96029341412853,28.260245574868442
2025,3,3110153,중곡1동주민센터,310000.0,43.906451612903226,57723.0,44513.0,44718.0,44432.0,43069.0,87501.0,102236.0,31.20714399617286,85.13793653324828,31.494179556689524,34.045606761282095,47.869558284165194
2025,3,3110154,광진정말공원,1663124.0,30.976583826581784,261752.0,228872.0,231840.0,248642.0,256491.0,505133.0,490624.0,87.46611385743901,47.488438845479195,89.37968426088344,87.38638175729548,75.84356561951842
2025,3,3110155,광진구청,1010336.0,47.30168973490007,153173.0,121678.0,143675.0,132506.0,132863.0,265369.0,274851.0,70.54696220698453,90.41620156274917,68.01148142242067,67.82012438207622,75.59161218306491
2025,3,3110156,군자역 5번,888884.0,44.20273061501838,120758.0,127031.0,125264.0,128832.0,132435.0,261267.0,247789.0,66.00223249880402,85.56848987402329,67.40551746132994,64.26407271567534,71.89204273640567
2025,3,3110157,자양동우체국,1344181.0,28.19523561187072,202397.0,186154.0,188167.0,198778.0,204289.0,403067.0,388551.0,80.59320682506778,34.73130282251635,82.41109870833998,79.97129644394833,67.10492744378887
2025,3,3110158,중곡3동주민센터,2688487.0,31.28183249537751,399881.0,382092.0,374403.0,397263.0,421621.0,818884.0,781973.0,96.38016265348429,48.8598309679477,96.95423377451762,95.88582363259448,82.16472651889652
2025,3,3110159,구의역 4번,3299967.0,35.39856610687319,554715.0,448057.0,469197.0,479753.0,485465.0,965218.0,1002772.0,97.51235847552225,64.34380481581886,97.89507255621113,97.52830489555095,87.64072715675331
2025,3,3110160,광진경찰서,456786.0,34.999540266120235,65787.0,59301.0,64590.0,64783.0,66374.0,131157.0,125088.0,41.90719183543295,62.876734173178114,42.6247807367246,39.77037155158667,48.021049274437885
2025,3,3110161,중곡역 3번,583078.0,31.902764295686,94692.0,78288.0,81331.0,84834.0,88058.0,172892.0,172980.0,50.16743741030139,51.71424015308563,52.36804337426248,50.31095519055972,51.093127092967634
2025,3,3110162,군자역 4번,362365.0,34.14678569950188,53125.0,52884.0,50399.0,52983.0,54349.0,107332.0,106009.0,35.28942752352097,60.02232498804019,36.99569446659225,35.09807048317653,43.02184659543933
2025,3,3110163,성자초등학교,511289.0,26.585942588242656,82822.0,67117.0,73334.0,71828.0,71920.0,143748.0,149939.0,45.55892202200606,25.960771806729387,45.71838622229309,45.766225482379205,39.74246531653643
2025,3,3110164,아차산역 5번,418923.0,32.262969567199704,75982.0,53514.0,61145.0,57737.0,58037.0,115774.0,129496.0,39.14846117046723,53.133471535640254,38.925211290065384,40.77499601339499,43.54329453037793
2025,3,3110165,국립정신건강센터,747005.0,31.39604152582647,99920.0,104665.0,106707.0,102940.0,106775.0,209715.0,204585.0,59.36852176686334,49.481741349067136,59.71934300749482,57.05629086270132,56.125817254026465
2025,3,3110166,구의1동주민센터,1729915.0,43.683938228178846,271500.0,229905.0,247147.0,243931.0,241686.0,485617.0,501405.0,88.34316695901771,84.7552224525594,88.45479189921862,87.99234571838622,87.23648540902566
2025,3,3110167,용마초등학교,1680328.0,30.6990063844678,237796.0,235610.0,234665.0,243623.0,253436.0,497059.0,473406.0,87.57773879763992,46.420028703556056,88.85345239993622,86.28607877531495,75.29181948652528
2025,3,3110168,대원고등학교,495974.0,26.413078104900663,84831.0,59210.0,72095.0,65322.0,67692.0,133014.0,144041.0,44.3629405198533,25.035879445064584,43.08722691755701,44.602136820283846,38.34555892202201
2025,3,3110169,성동초등학교,683241.0,36.7003736602458,112288.0,84647.0,98765.0,94356.0,94800.0,189156.0,196935.0,56.227077021208736,68.154999202679,55.66895232020411,55.238398979429114,59.54552702918194
2025,3,3110170,동대부여고,1903987.0,36.985389080912846,260021.0,261357.0,264329.0,277500.0,287814.0,565314.0,521378.0,90.91054058363898,69.01610588422899,92.48923616648062,89.10859512039548,84.38765747089778
2025,3,3110171,중곡4동주민센터,333404.0,25.78373384842413,41852.0,47780.0,46984.0,47611.0,49198.0,96809.0,89632.0,32.67421463881359,22.213363099984054,33.72667836070802,30.53739435496731,29.425928878966673
2025,3,3110172,광진초등학교,945499.0,27.096274030961432,149091.0,127918.0,133862.0,134367.0,137897.0,272264.0,277009.0,68.52176686333918,28.448413331207146,69.0639451443151,68.1709456227077,56.555573273800036
2025,3,3110173,구남초등학교,344906.0,35.373985955593696,58553.0,45076.0,48182.0,52861.0,54674.0,107535.0,103629.0,33.50342848030617,64.21623345558922,37.04353372667836,34.476160102057094,43.57120076542816
2025,3,3110174,아차산역 1번,686630.0,26.056391360703728,106721.0,97289.0,95917.0,102736.0,107021.0,209757.0,204010.0,56.41843406155318,23.377451762079414,59.73528942752352,56.817094562270775,47.229309520012755
2025,3,3110175,푸른동산공원,983728.0,34.76723240570564,166355.0,124710.0,138781.0,141282.0,141562.0,282844.0,291065.0,69.74964120554935,62.07941317174295,70.54696220698453,69.87721256577898,67.6271726997289
2025,3,3110176,해오름공원,1304160.0,25.38147159857686,198069.0,176789.0,179169.0,194909.0,204264.0,399173.0,374858.0,79.46101100302982,20.26789985648222,81.78918832722054,78.34476160102058,62.0012757136023
2025,3,3110177,동의초등학교,144373.0,27.434492599031675,21041.0,19164.0,19610.0,22064.0,23535.0,45599.0,40205.0,15.212884707383193,30.53739435496731,16.759687450167437,14.734492106522085,20.04783926008611
2025,3,3110178,장로회신학대학교,301677.0,25.57271518876149,49972.0,33745.0,42269.0,42674.0,45400.0,88074.0,83717.0,30.346037314622865,21.240631478233137,31.637697336947856,28.894913092010842,27.65507893477914
2025,3,3110179,광나루역 1번,344391.0,23.89580447804966,53099.0,39372.0,48903.0,47566.0,49570.0,97136.0,92471.0,33.45558922022006,13.426885664168395,33.87019614096635,31.446340296603413,27.228512199011323
2025,3,3110180,광진정보도서관,264871.0,28.38400579904935,47485.0,29831.0,38675.0,38447.0,33927.0,72374.0,77316.0,27.029181948652525,35.71998086429596,26.50295008770531,26.750119598150214,29.489315898580767
2025,3,3110181,신설동역 9번,1243180.0,38.36154056532441,198034.0,124769.0,184557.0,165788.0,164686.0,330474.0,322803.0,77.86636900015947,73.41731781215117,75.13953117525115,73.06649657151969,75.26630521447935
2025,3,3110182,용두희망어린이공원,921542.0,43.4097414984884,139674.0,108381.0,132545.0,119830.0,123066.0,242896.0,248055.0,67.53308882155956,84.26088343166958,64.66273321639292,64.34380481581886,71.49896348269813
2025,3,3110183,한국의류시험연구원,654372.0,40.15101501898003,115075.0,72341.0,95921.0,83461.0,81960.0,165421.0,187416.0,54.632435018338384,77.46770849944188,50.645830011162495,53.11752511561154,60.45845957582523
2025,3,3110184,용두사거리,335283.0,41.15359263666813,59728.0,40485.0,48494.0,45926.0,45066.0,90992.0,100213.0,32.76989315898581,79.8118322436613,32.355286238239515,33.519374900334874,46.91197576144156
2025,3,3110185,용두초등학교,641688.0,35.17410330253955,102152.0,82414.0,91265.0,88812.0,90802.0,179614.0,184566.0,53.85106043693191,63.498644554297556,53.50023919630043,52.4956147344921,56.471854568649334
2025,3,3110186,종암초등학교,163542.0,37.70285308972618,24784.0,21490.0,23220.0,22449.0,23250.0,45699.0,46274.0,16.67995535002392,71.48780098867805,16.775633870196142,16.361026949449847,33.09360548556849
2025,3,3110187,제기동역 6번,2687052.0,35.217517189842255,427175.0,342281.0,379634.0,384238.0,393452.0,777690.0,769456.0,96.3642162334556,63.594323074469784,96.49178759368522,95.72635943230745,86.46308403763355
2025,3,3110188,용두동신동아아파트,694891.0,33.18160689949934,120393.0,75161.0,99672.0,91150.0,90309.0,181459.0,195554.0,56.73736246212725,56.54600542178281,53.94673895710413,54.90352415882634,55.84675490352416
2025,3,3110189,제기동역 1번,783819.0,32.70729594459946,117351.0,94865.0,113513.0,108296.0,106079.0,214375.0,212216.0,61.07478870993462,55.031095519055974,60.66018178918833,58.52336150534205,58.796045287832875
2025,3,3110190,고대앞사거리,920150.0,45.44682932130631,159986.0,109323.0,127246.0,129484.0,133779.0,263263.0,269309.0,67.48524956147345,87.64152447775474,67.62876734173177,67.15037474087067,73.51060436931908
2025,3,3110191,고려대역 6번,1301302.0,55.14307977702332,213005.0,160961.0,184139.0,179208.0,177442.0,356650.0,373966.0,79.3493860628289,96.55557327380004,77.89826184021688,78.28097592090576,84.06075586030937
2025,3,3110192,동의보감타워,228127.0,27.93356332218457,44490.0,21130.0,32763.0,34515.0,31683.0,66198.0,65620.0,23.297719661935893,33.216392919789506,24.42991548397385,22.675809280816456,26.40647424653165
2025,3,3110193,고려대역 4번,626573.0,43.75946617552943,74604.0,79313.0,87226.0,92161.0,94088.0,186249.0,153917.0,52.95806091532451,84.91468665284644,55.04704193908467,46.48381438367087,61.99170786158507
2025,3,3110194,홍파초등학교,420655.0,27.991822277163,69404.0,48164.0,61267.0,57412.0,56200.0,113612.0,117568.0,39.291978950725564,33.53532132036358,38.494657949290385,38.20762238877372,37.24286397703715
2025,3,3110195,동대문구청,1574713.0,32.49538169812531,261779.0,202161.0,219975.0,229022.0,235637.0,464659.0,463940.0,86.0787753149418,54.12214957741986,87.14718545686493,85.6641683941955,76.6432785839579
2025,3,3110197,세종대왕기념관교차로,252052.0,29.044006792249217,31462.0,36439.0,35321.0,34956.0,36304.0,71260.0,67901.0,25.53021846595439,39.260086110668155,26.056450326901608,23.584755222452557,29.46260564503269
2025,3,3110198,동대문중앙새마을금고본점,303712.0,26.805987251079973,58135.0,29552.0,44842.0,45253.0,41056.0,86309.0,87687.0,30.553340774996013,27.18864614893956,31.07957263594323,30.011162494020095,29.567852017222133
2025,3,3110199,홍릉시장,355041.0,23.313363808686884,64900.0,41619.0,50887.0,52443.0,52000.0,104443.0,106519.0,34.49210652208579,11.25817254026471,36.08674852495615,35.28942752352097,27.960452878328812
2025,3,3110200,동대문경찰서,340598.0,21.78609387019301,56984.0,42189.0,47303.0,51907.0,53369.0,105276.0,99173.0,33.1685536597034,6.235050231223091,36.3259448253867,33.23233933981821,25.729548716313186
2025,3,3110201,전농119안전센터,142891.0,27.89048995388093,22942.0,19126.0,20179.0,20868.0,21509.0,42377.0,42068.0,15.085313347153564,33.009089459416366,15.723170148301707,15.165045447297082,20.60197735608356
2025,3,3110202,전농1동주민센터(전농시장),449127.0,28.60749854718153,81130.0,51541.0,63407.0,68761.0,68288.0,137049.0,132671.0,41.30122787434221,36.97974804656355,44.107797799394035,41.87529899537554,40.65220857917397
2025,3,3110203,떡전교사거리,718182.0,29.194131849586874,122430.0,89337.0,101644.0,103961.0,108475.0,212436.0,211767.0,57.99712964439483,39.9298357518737,60.37314622867166,58.45957582522724,53.12151172061871
2025,3,3110204,간데메공원,1503444.0,28.38243393169284,241105.0,199372.0,208528.0,219163.0,226847.0,446010.0,440477.0,84.62765109232977,35.704034444267265,85.93525753468346,84.3087226917557,70.16424812629565
2025,3,3110205,경희대삼거리,1588011.0,55.278710286011865,269465.0,209988.0,230314.0,220818.0,218950.0,439768.0,479453.0,86.22229309520013,96.58746611385743,85.45686493382235,86.62095359591771,89.2385584436294
2025,3,3110206,텃골근린공원,1161377.0,28.78892900410461,181044.0,167013.0,161289.0,172462.0,180716.0,353178.0,348057.0,75.07574549513633,37.761122627970025,77.5474405995854,75.45845957582523,64.43310476797959
2025,3,3110207,시립대앞사거리,748131.0,39.40432892100448,110768.0,100733.0,107463.0,106936.0,105610.0,212546.0,211501.0,59.416361026949446,75.88901291660022,60.43693190878648,58.443629405198536,64.41636102694946
2025,3,3110208,시조사삼거리,328065.0,40.71418773718623,56695.0,41764.0,46300.0,47477.0,49380.0,96857.0,98459.0,32.2915005581247,78.69558284165204,33.77451762079413,32.977196619358956,46.61218306490193
2025,3,3110209,답십리 장령당공원,333932.0,34.31566905837117,50805.0,45030.0,46593.0,49406.0,51019.0,100425.0,95835.0,32.70610747887099,60.66018178918833,34.61967788231542,32.33933981821081,41.42002870355605
2025,3,3110210,서울시립대,2164545.0,48.02639815758047,312019.0,278975.0,308337.0,298769.0,311046.0,609815.0,590994.0,93.65332482857599,91.27730824429916,93.82873544889172,91.93111146547601,92.71726997289109
2025,3,3110211,전곡마을마당공원,1961927.0,30.83330827293778,364936.0,252307.0,279540.0,278379.0,279440.0,557819.0,617243.0,91.69191516504544,47.04193908467549,92.25003986605007,92.8241109870834,78.57837665444107
2025,3,3110212,답십리초등학교,846908.0,27.121245755146955,141655.0,117659.0,120621.0,122821.0,122886.0,245707.0,259314.0,64.29596555573274,28.591931111465474,65.18896507734013,65.9384468186892,54.00972731621751
2025,3,3110213,청량초등학교,285533.0,60.44905492535013,44147.0,32447.0,40052.0,37746.0,40896.0,78642.0,76594.0,29.166002232498805,98.35751873704353,28.496252591293253,26.40727156753309,49.37569765587626
2025,3,3110214,경희대후문,1302882.0,63.4951591932347,185257.0,169795.0,183090.0,177090.0,180621.0,357711.0,355052.0,79.3812789028863,99.34619677882316,78.08961888056132,76.19199489714559,84.63402966034124
2025,3,3110215,회기역 1번,697462.0,62.91052415758851,98526.0,88991.0,97790.0,101074.0,104929.0,206003.0,187517.0,56.84898740232818,99.23457183862223,59.08148620634668,53.133471535640254,69.45383511401691
2025,3,3110216,전농중학교,282958.0,23.55508591381053,60385.0,31637.0,40164.0,40825.0,41603.0,82428.0,92022.0,28.926805932068252,12.183064901929516,29.86764471376176,31.334715356402487,24.45303779301547
2025,3,3110217,자동차부품상가,326385.0,32.19143036597883,46605.0,38297.0,45826.0,46642.0,46634.0,93276.0,84902.0,32.17987561792378,52.9261680752671,32.86557167915803,29.277627172699727,38.105565300590015
2025,3,3110218,답십리사거리,1093088.0,28.22215594718815,183404.0,152386.0,152317.0,162706.0,165856.0,328562.0,335790.0,73.1143358316058,34.92265986286079,74.98006697496412,74.26247807367245,62.20220060596396
2025,3,3110219,삼육보건대학교,1311583.0,53.017155605097045,176492.0,176017.0,181867.0,185930.0,196957.0,382887.0,352509.0,79.63642162334556,95.5509488119917,80.41779620475204,75.85712007654281,84.00015946420028
2025,3,3110220,외대앞역 1번,1655966.0,51.504801427082434,281707.0,212235.0,237759.0,236507.0,232702.0,469209.0,493942.0,87.33854249720937,94.14766384946579,87.38638175729548,87.56179237761123,89.42433423696379
2025,3,3110221,의릉,409487.0,28.743769643480743,65287.0,58616.0,57463.0,59015.0,60535.0,119550.0,123903.0,38.47871152926168,37.52192632753947,39.94578217190241,39.419550310955195,38.62621591452719
2025,3,3110222,회기역 2번,50972.0,52.78388134662168,8502.0,6236.0,7207.0,7624.0,7456.0,15080.0,14738.0,5.421782809759209,95.32769893158985,6.346675171424016,5.310157869558284,32.561792377611226
2025,3,3110223,군자초등학교,397131.0,31.00815599890213,48811.0,50250.0,56396.0,55707.0,56039.0,111746.0,99061.0,37.537872747568166,47.67979588582364,38.15978312868761,33.184500079732096,40.05182586509328
2025,3,3110224,외대앞역 2번,522333.0,39.90136560393465,98418.0,67787.0,72399.0,78693.0,79099.0,157792.0,166205.0,46.260564503269016,77.00526231860947,49.09902726837825,49.258491468665284,56.50135544570243
2025,3,3110225,촬영소사거리,317015.0,27.093355204012425,62450.0,37954.0,42227.0,52358.0,52893.0,105251.0,100404.0,31.637697336947856,28.41652049114974,36.2940519853293,33.583160580449686,31.894434699409977
2025,3,3110226,장안1동주민센터,2874814.0,33.5783810709145,466153.0,387124.0,408856.0,413818.0,412513.0,826331.0,853277.0,96.92234093446021,58.14064742465317,96.97018019454633,96.63530537394355,85.25434539945782
2025,3,3110227,답십리공원,494342.0,24.4725311626364,98126.0,60269.0,69935.0,72342.0,72792.0,145134.0,158395.0,44.267261999681075,16.01020570881837,45.98947536278106,47.568170945622704,36.6297241269335
2025,3,3110228,장안근린공원,1719273.0,24.641636319537387,317629.0,224647.0,241979.0,252214.0,256667.0,508881.0,542276.0,88.19964917875936,16.823473130282252,89.53914846117047,90.22484452240472,67.35847552224524
2025,3,3110229,장평중학교,1512474.0,29.93750636374576,236583.0,188519.0,217673.0,203196.0,209933.0,413129.0,425102.0,84.81900813267421,43.27858395790145,83.57518737043533,83.32004464997608,71.88327220538989
2025,3,3110230,장안현대홈타운1차아파트,1286563.0,35.144955979613904,193212.0,180657.0,182217.0,188357.0,190839.0,379196.0,373869.0,78.99856482219741,63.40296603412534,80.06697496412055,78.26502950087705,74.42353691596236
2025,3,3110232,동대부고,729090.0,20.94912836549672,118124.0,92672.0,104519.0,100908.0,102018.0,202926.0,210796.0,58.53930792537076,4.002551427204592,58.17254026471057,58.3160580449689,42.07143996172859
2025,3,3110233,중랑역 1번,1170472.0,30.91154679479732,213949.0,160816.0,165121.0,177004.0,180599.0,357603.0,374765.0,75.42656673576782,47.31302822516345,78.0736724605326,78.32881518099187,67.95726359432307
2025,3,3110234,중랑역 4번,286874.0,34.988182965343675,62843.0,37355.0,40270.0,44315.0,44274.0,88589.0,100198.0,29.277627172699727,62.828894913092014,31.797161537234892,33.487482060277465,40.478392600861106
2025,3,3110236,신묵초등학교,1498978.0,27.991671658956967,237629.0,204942.0,210409.0,219838.0,222707.0,442545.0,442571.0,84.53197257215756,33.519374900334874,85.6482219741668,84.38845479189922,69.42991548397384
2025,3,3110237,메가박스 상봉,780669.0,29.02997301032832,137899.0,105987.0,110151.0,114284.0,115323.0,229607.0,243886.0,60.947217349705,39.14846117046723,62.7810556530059,63.658108754584596,55.180991867325794
2025,3,3110238,배꽃어린이공원,213188.0,26.816237311668573,39179.0,28598.0,29503.0,32593.0,34283.0,66876.0,67777.0,21.84659543932387,27.236485409025672,24.6691117844044,23.50502312230904,24.27682985169829
2025,3,3110239,중랑역 2번,178608.0,29.2024993281376,31052.0,25691.0,24889.0,26500.0,27366.0,53866.0,56743.0,18.21081167277946,39.96172859193111,19.534364535161856,19.295168234731303,25.16345080529421
2025,3,3110240,태릉시장 특화거리,642513.0,27.52831460219482,103357.0,83792.0,89069.0,95741.0,100113.0,195854.0,187149.0,53.93079253707542,31.015786955828418,56.83304098229948,53.02184659543933,47.50039866050071
2025,3,3110241,먹골역 5번,932133.0,29.86483688486514,164420.0,126470.0,133180.0,133283.0,132976.0,266259.0,290890.0,67.96364216233457,42.879923457183864,68.1868920427364,69.82937330569288,60.76303619837347
2025,3,3110242,면목5동주민센터,496918.0,25.65332710829553,73153.0,69885.0,68640.0,73731.0,78895.0,152626.0,143038.0,44.45861904002552,21.655238398979428,47.823313666081965,44.474565460054215,38.29293573592728
2025,3,3110243,중랑노인종합복지관,620341.0,26.38774480487345,106590.0,82332.0,87855.0,88593.0,92161.0,180754.0,188922.0,52.63913251475044,24.924254504863658,53.70754265667358,53.51618561632914,44.669909105405836
2025,3,3110244,중화역 4번,1033783.0,27.58760784419941,200528.0,135690.0,148314.0,147552.0,146242.0,293794.0,336218.0,71.21671184819009,31.239036836230266,71.93430074948174,74.31031733375858,59.83096794769574
2025,3,3110245,KB국민은행 중화동지점,555930.0,27.524688360045328,81971.0,77604.0,78112.0,81208.0,83794.0,165002.0,159575.0,48.66847392760325,30.98389411577101,50.59799075107638,47.88709934619678,43.631797161537236
2025,3,3110246,월드순복음교회,1197518.0,33.16117169011238,190485.0,155924.0,168474.0,174763.0,176132.0,350895.0,346409.0,76.35145909743262,56.498166161696695,77.24445861904002,75.3468346356243,70.42337745176208
2025,3,3110247,먹골역 1번,2113773.0,29.853158309809047,353471.0,294261.0,297371.0,307903.0,312469.0,620372.0,647732.0,93.27061074788709,42.78424493701164,94.02009248923616,93.71711050869081,78.34157231701482
2025,3,3110248,먹골파출소,492535.0,29.53292659404915,71528.0,69747.0,69822.0,72531.0,74431.0,146962.0,141275.0,44.139690639451445,41.42879923457184,46.435975123584754,44.06793174932228,43.77491628129485
2025,3,3110249,중화역 1번,1380550.0,26.3160334649234,202097.0,180239.0,196470.0,193014.0,200989.0,394003.0,382336.0,81.42242066656036,24.57343326423218,81.21511720618722,79.11018976239833,63.97942911816297
2025,3,3110250,화랑대역 7번,356341.0,23.597340749450662,71787.0,40503.0,48347.0,54901.0,57083.0,111984.0,112290.0,34.69940998245894,12.278743422101739,38.17572954871631,36.85217668633392,28.9913889331845
2025,3,3110251,장안중학교,655190.0,27.99279598284467,109433.0,89530.0,92793.0,91686.0,94536.0,186222.0,198963.0,54.64838143836709,33.551267740392284,55.031095519055974,55.796523680433744,48.568011481422424
2025,3,3110252,장안제일시장,1034557.0,26.704376849221457,163301.0,136537.0,143900.0,152076.0,157399.0,309475.0,299838.0,71.24860468824748,26.64646786796364,73.40137139212247,70.72237282730028,58.21958220379525
2025,3,3110253,중곡초등학교,796179.0,27.45651417583232,129973.0,106089.0,109363.0,119221.0,125987.0,245208.0,236062.0,61.760484771168876,30.649019295168234,65.10923297719661,62.49402009248924,53.206825067772286
2025,3,3110254,오거리공원,2780782.0,24.4726123802585,454547.0,386421.0,389165.0,406336.0,420856.0,827192.0,840968.0,96.63530537394355,16.026152128847073,97.00207303460373,96.50773401371391,72.50677722851219
2025,3,3110255,상봉역 4번,2309938.0,38.13929205026282,344806.0,306814.0,325191.0,340402.0,347513.0,687915.0,651620.0,94.6101100302982,72.77946101100304,95.16823473130283,93.81278902886302,88.0529421144953
2025,3,3110256,면목2동체육관,1435923.0,27.235304400027022,209982.0,194654.0,200884.0,211740.0,219687.0,431427.0,404636.0,82.88949130920108,29.22978791261362,85.05820443310476,81.64567054696221,67.03874980066975
2025,3,3110257,상봉역 7번,1506690.0,33.07521786167029,238396.0,210974.0,213159.0,220849.0,226974.0,447823.0,449370.0,84.70738319247329,56.27491628129485,86.03093605485569,84.7552224525594,76.44952958060915
2025,3,3110258,면동초등학교,842892.0,27.78991851862397,122606.0,110053.0,118524.0,123394.0,124787.0,248181.0,232659.0,63.961090735129964,32.43501833838303,65.53978631797162,61.96778823154202,54.520012757136016
2025,3,3110259,사가정역 1번,1091779.0,32.34033627684724,172050.0,152950.0,155788.0,161287.0,160224.0,321511.0,325000.0,73.050550151491,53.3567214160421,74.29437091372986,73.22596077180673,67.41747727635146
2025,3,3110260,면목역 3번,1293788.0,30.2508602645874,208940.0,175493.0,182351.0,188874.0,191149.0,380023.0,384433.0,79.14208260245574,44.602136820283846,80.09886780417797,79.42911816297242,69.01451124222612
