상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,평균_점포_수,평균_점포당_월매출,평균_총_유동인구,평균_2030비율,평균_폐업비율,평균_창업추천점수,추천순위
3130120,돈암시장(돈암제일시장),CS300010,반찬가게,8.0,78620968.5,638310.5,43.37033290366776,3.125,68.62762031296133,2269
3120190,강남을지병원,CS300010,반찬가게,14.5,43781130.755555555,1456214.5,43.73685831463601,6.904761904761905,68.62731030410393,2270
3120026,을지로입구역,CS100003,일식음식점,15.5,64670116.482886896,823243.0,43.83686843447398,6.919642857142857,68.6252878653676,2271
3120225,잠실새내역(신천),CS300004,핸드폰,32.25,27270623.407955565,2700621.5,36.88466282527958,3.1028531280547407,68.61455565397107,2272
3120192,뱅뱅사거리,CS100009,호프-간이주점,24.0,14960704.098309178,2273095.0,43.03793209959042,3.1702898550724634,68.6138544434603,2273
3110260,면목역 3번,CS200006,일반의원,8.0,54582407.21875,1325426.25,30.886384994603755,0.0,68.61370682019486,2274
3120081,노원역,CS300021,문구,7.0,19064986.404761903,5005746.5,32.63037076551363,3.571428571428571,68.61262178919398,2275
3120103,홍대입구역(홍대),CS200028,미용실,183.75,10614430.83457598,4134730.25,62.71542494843121,3.0181169611713186,68.61128579864186,2276
3110300,삼선동주민센터,CS300028,화초,4.0,7362262.354166667,2914249.25,48.77410414725942,0.0,68.6092190729259,2277
3110158,중곡3동주민센터,CS300018,의약품,4.5,21191522.229166664,2773019.75,31.176863512454812,0.0,68.60873191614999,2278
3120171,서초3동사거리,CS100003,일식음식점,7.5,33524887.28125,1602911.5,34.42748695536383,3.571428571428571,68.60270888692058,2279
3110759,문래예술촌(문래창작촌),CS100004,양식음식점,24.75,18624375.892850924,3425207.5,33.86565239328589,1.1363636363636365,68.58218187186301,2280
3120189,강남역,CS300017,시계및귀금속,21.75,5371824.303210678,7796285.75,52.848287701405695,0.0,68.57939179214645,2281
3120157,신림역(신림),CS200003,예술학원,7.25,5376624.145833334,4513771.75,59.74103183681566,0.0,68.57776055506348,2282
3120129,구로디지털단지,CS300001,슈퍼마켓,18.75,77357262.50064193,691932.5,45.488263249020406,4.411764705882352,68.57393711248893,2283
3120032,충무로역,CS100007,치킨전문점,3.25,19636195.138888888,1918845.75,39.48015903809748,8.333333333333332,68.57213610865072,2284
3120078,미아사거리역,CS300018,의약품,5.0,130086315.61666666,1026191.75,30.5651321584878,0.0,68.56708739297312,2285
3130072,성동용답상가시장,CS300007,육류판매,5.75,46660351.26388889,890476.0,38.17627361393805,0.0,68.56680690876883,2286
3120028,명동(명동거리),CS100004,양식음식점,34.75,17397964.251260504,1948804.0,45.72049872634967,2.1638655462184873,68.55951431945675,2287
3120202,압구정로데오역(압구정로데오),CS300022,화장품,73.0,19145434.276571948,1963559.0,46.939390152234665,1.369991566909375,68.55843666961914,2288
3120190,강남을지병원,CS200034,여관,4.75,16751137.933333332,1451408.75,43.56673311895635,0.0,68.55628136994392,2289
3120202,압구정로데오역(압구정로데오),CS100009,호프-간이주점,94.5,22260866.661151156,1963559.0,46.939390152234665,9.751249665844442,68.55622970180102,2290
3120243,천호역,CS300009,청과상,12.0,23678160.416666664,1553046.5,38.9655049867894,2.083333333333333,68.55428845586066,2291
3120179,양재역,CS200008,한의원,30.0,23058492.499082312,2467807.25,37.58555950356336,4.195402298850575,68.54694419840567,2292
3110819,신대방역 4번,CS200006,일반의원,4.0,48508454.791666664,903493.25,37.4252344661365,0.0,68.54610274579275,2293
3120189,강남역,CS200029,네일숍,33.75,9212751.464664502,7796285.75,52.848287701405695,3.7249729437229435,68.54236049601417,2294
3120191,학동역,CS100010,커피-음료,37.25,19796749.496694066,2265472.75,43.88579818369105,4.056029713924451,68.53758488337763,2295
3120042,"숙대입구역(남영역, 남영동)",CS200006,일반의원,16.0,82475438.140625,439197.75,44.7460425786776,0.0,68.53672866843814,2296
3110142,화양사거리,CS100001,한식음식점,42.25,14852313.017273046,1869635.75,61.053636125089795,5.982092212948707,68.53387953941541,2297
3120185,논현역,CS100009,호프-간이주점,37.5,14810863.96817212,2422671.75,45.81840853540446,4.036273115220483,68.53288308237379,2298
3120243,천호역,CS100002,중식음식점,10.0,30876385.666666664,1553046.5,38.9655049867894,7.777777777777778,68.52697815175671,2299
3110376,수송초등학교,CS300001,슈퍼마켓,10.0,30497436.566666663,2424352.0,30.154962302899722,2.5,68.52538382049012,2300
3120222,삼성역,CS100007,치킨전문점,3.0,24977985.194444444,1030150.5,44.3828246696204,0.0,68.52070416297609,2301
3110718,한국SGI본부,CS100002,중식음식점,8.0,30127469.59375,1053920.25,40.750949787424204,0.0,68.51958222615885,2302
3110895,샤로수길,CS100002,중식음식점,20.5,8834918.295039682,3579116.25,54.23942547095378,3.6904761904761907,68.51742692648361,2303
3120062,신설동역,CS100003,일식음식점,8.25,17871719.21412037,1847876.0,40.44856498321032,3.125,68.51620165338058,2304
3120175,남부터미널역,CS300018,의약품,22.75,26621847.962944664,1389977.25,36.69415767252514,0.0,68.51079126070269,2305
3130303,영동전통시장,CS300007,육류판매,10.0,82147494.5,367075.5,47.50254100296165,0.0,68.51049601417182,2306
3120037,동대문역사문화공원역,CS200025,자동차수리,5.0,7600000.0,3963490.0,44.47924809980165,0.0,68.50735901978152,2307
3120188,압구정역,CS100005,제과점,23.0,24035526.923611112,2152676.5,33.372045479004626,1.0416666666666665,68.50355772069679,2308
3110424,상계초등학교,CS300035,인테리어,3.0,159974929.1666667,2317022.0,24.734427622955145,16.666666666666664,68.50256864481844,2309
3120081,노원역,CS300020,서적,11.5,23082487.4375,5005746.5,32.63037076551363,6.4393939393939394,68.49839090640685,2310
3120172,교대입구교차로,CS300010,반찬가게,15.75,20926605.595833335,2001081.5,40.630033373015664,4.895833333333334,68.49184381458518,2311
3120031,을지로3가역,CS100002,중식음식점,16.0,11850221.567708334,2142644.0,41.17733928866346,0.0,68.49075140242103,2312
3130098,회기시장,CS200006,일반의원,3.0,55661892.94444444,363688.75,60.64400024115017,0.0,68.48695748449956,2313
3130167,연신내상점가(연빛거리),CS200005,스포츠 강습,5.25,39951974.233333334,1054029.5,38.07137942999745,0.0,68.47953941541186,2314
3120158,녹두거리(대학동),CS100005,제과점,7.5,28175578.142857146,732234.5,53.057139813744165,0.0,68.4777826985533,2315
3120053,건대입구역(건대),CS200003,예술학원,3.0,6467628.861111112,2673153.0,58.26590343561218,0.0,68.47649837614408,2316
3120067,장안동사거리,CS200003,예술학원,13.0,30385416.589743588,1679030.5,32.06371756699106,0.0,68.47442426926484,2317
3110586,서울서부지방법원,CS300003,컴퓨터및주변장치판매,5.0,25479893.6,1848475.0,32.501548573824365,0.0,68.47416592855035,2318
3120191,학동역,CS300001,슈퍼마켓,9.5,12075625.127777778,2265472.75,43.88579818369105,2.5,68.47169323885444,2319
3111026,문정역 2번,CS300007,육류판매,9.5,56537340.58333333,938117.25,35.654335320026476,0.0,68.46954532034249,2320
3120197,역삼역,CS200034,여관,56.75,7942884.043593366,4830284.0,52.32252421520571,1.7948717948717947,68.46945674638324,2321
3120057,아차산역,CS200007,치과의원,12.0,65957963.0,1228651.5,30.697941385191633,0.0,68.46240773545911,2322
3110656,까치산역 3번,CS200034,여관,46.75,11130275.95016189,5879030.75,41.380381223388646,1.0753931544865865,68.45777236492471,2323
3120129,구로디지털단지,CS100006,패스트푸드점,11.25,80058454.11174242,691932.5,45.488263249020406,6.818181818181818,68.45297460879834,2324
3110856,미성초등학교,CS300001,슈퍼마켓,6.5,103590863.58333334,801438.75,37.59557808075589,8.333333333333332,68.45081930912312,2325
3120103,홍대입구역(홍대),CS100008,분식전문점,40.25,10810870.711728932,4134730.25,62.71542494843121,4.875629113433991,68.44458960732211,2326
3120095,홍제역,CS200019,PC방,3.0,182112305.1111111,1215449.5,27.484589885928585,0.0,68.441349276646,2327
3110142,화양사거리,CS200034,여관,15.0,10116834.922222223,1869635.75,61.053636125089795,1.6666666666666667,68.43388692057869,2328
3120032,충무로역,CS300003,컴퓨터및주변장치판매,20.0,15733674.8875,1918845.75,39.48015903809748,0.0,68.43034396220845,2329
3111004,삼전역 1번,CS200002,외국어학원,7.5,18775444.593749996,2045221.5,34.823840619091015,0.0,68.42861677000295,2330
3120173,교대역(법원.검찰청),CS200037,노래방,25.25,12488797.751923079,4383938.25,37.763818465616616,1.0,68.42756126365515,2331
3120120,화곡역,CS200008,한의원,9.25,24358625.05,1816979.25,36.222910069092876,2.7777777777777777,68.42675671685858,2332
3120242,강동구청역,CS300021,문구,4.0,68803880.79166667,1614536.0,29.15184667704823,6.25,68.42634337171539,2333
3120055,군자역,CS200002,외국어학원,3.0,9034769.444444444,2402671.75,44.98970729088655,0.0,68.41991437850606,2334
3130315,문정동 로데오거리 상점가(문정동 로데오거리),CS300014,신발,9.75,222489101.91296297,646156.25,35.3273889734585,0.0,68.41916149985238,2335
3120227,잠실역,CS300017,시계및귀금속,65.25,58598708.02602042,1108464.0,35.51868533090533,0.78125,68.41860053144376,2336
3120101,합정역,CS100004,양식음식점,22.5,19010631.767292492,1442991.5,51.69391638678023,4.545454545454546,68.41681428993209,2337
3120156,"총신대입구역(이수, 총신대)",CS200025,자동차수리,3.0,14357721.722222222,3647559.5,34.44095536243038,0.0,68.41341895482728,2338
3120039,신당역,CS300001,슈퍼마켓,12.75,43469278.9405525,2001498.75,36.38426320449482,11.881868131868131,68.4119501033363,2339
3130191,홍대 걷고싶은 거리,CS100008,분식전문점,9.0,54012572.51388889,539995.75,57.95382599948039,9.375,68.41163271331561,2340
3120103,홍대입구역(홍대),CS200034,여관,9.5,5359970.592676768,4134730.25,62.71542494843121,0.0,68.40952908178329,2341
3110537,충정로현대아파트,CS300002,편의점,3.0,135006364.2222222,533498.25,38.96155655384709,0.0,68.40925597874224,2342
3110369,성신여대운정그린캠퍼스,CS300031,가구,8.0,26810246.3125,1271800.5,38.84251992962356,0.0,68.40693829347505,2343
3120098,DMC(디지털미디어시티),CS200006,일반의원,21.0,70531980.1074495,494199.75,44.268402276213386,0.0,68.4052258635961,2344
3130066,행당시장상점가,CS300007,육류판매,4.25,52000820.11666667,829716.0,42.05747143189571,6.25,68.40210363153233,2345
3120093,연희동,CS200006,일반의원,8.0,35493981.458333336,647478.25,49.92152290192739,0.0,68.39935045763212,2346
3120122,강서구청,CS100005,제과점,3.0,16546298.25,1962969.0,40.8203898806092,8.333333333333332,68.39203572483024,2347
3120038,약수역,CS300018,의약품,14.0,95316854.57142857,995228.5,34.023817666308446,1.7857142857142856,68.3876660761736,2348
3110450,시립서북병원,CS200005,스포츠 강습,6.5,54394353.920634925,1951927.5,25.33856760210361,0.0,68.38504576321228,2349
3111072,굽은다리역 1번(십자성마을),CS300001,슈퍼마켓,4.0,59335499.354166664,1814188.25,25.701071234778937,0.0,68.38293475051668,2350
3111013,송파나루역 1번(송리단길),CS100008,분식전문점,11.0,9522542.386363637,2328292.0,44.02389717063176,0.0,68.38292736935341,2351
3110544,망리단길,CS100001,한식음식점,114.0,15594890.811531344,4841752.75,42.60387232055363,4.797886140577626,68.38135518157662,2352
3110131,성수동카페거리,CS100001,한식음식점,51.5,31994560.58645822,1037556.5,52.641438808393296,1.9807923169267705,68.37645408916445,2353
3110794,영동초등학교,CS100001,한식음식점,8.75,25274118.463194445,993335.75,51.86160949933076,3.125,68.37132418069088,2354
3120032,충무로역,CS200007,치과의원,9.25,17802631.451851852,1918845.75,39.48015903809748,2.7777777777777777,68.36882934750517,2355
3111063,강동구립 천호도서관,CS300001,슈퍼마켓,6.25,24363722.742460318,1484481.75,36.414365202146676,0.0,68.36299084735754,2356
3120081,노원역,CS100010,커피-음료,57.0,32161609.61719042,5005746.5,32.63037076551363,6.156555181056088,68.36228963684677,2357
3111078,굽은다리역 4번,CS300018,의약품,5.0,31913978.0,3972443.75,25.25811545804152,0.0,68.35857691172129,2358
3120149,여의도역(여의도),CS300004,핸드폰,10.25,21670624.82121212,1642899.0,43.602109586797155,2.5,68.35815618541483,2359
3110289,북한산보국문역 2번,CS200025,자동차수리,5.0,25033396.95,1246637.25,39.559927496949875,0.0,68.3530115146147,2360
3110079,후암동주민센터,CS300007,육류판매,7.0,23381951.440476194,2042236.5,32.14389797673998,0.0,68.34785208148804,2361
3110195,동대문구청,CS300007,육류판매,5.75,44410733.99166667,1583476.5,32.74715771154953,5.0,68.34334957189253,2362
3120023,서울시청,CS100005,제과점,3.5,97096733.375,520904.0,40.889890218226306,0.0,68.3389577797461,2363
3120208,청담사거리(청담동명품거리),CS100005,제과점,9.5,36583330.97962963,1346923.5,39.436797135202255,8.055555555555555,68.3317759078831,2364
3120204,르네상스호텔사거리,CS200028,미용실,3.0,10848758.222222224,1999855.0,44.03815106147324,0.0,68.32717744316504,2365
3120215,포스코사거리,CS200016,당구장,15.0,9476793.4,3374781.5,40.92153988799524,0.0,68.32003247711839,2366
3120026,을지로입구역,CS200017,골프연습장,3.5,35161277.98611111,823243.0,43.83686843447398,0.0,68.31547829937998,2367
3120171,서초3동사거리,CS200001,일반교습학원,24.5,40573030.40523969,1602911.5,34.42748695536383,4.3478260869565215,68.3031665190434,2368
3120052,성수역,CS200006,일반의원,35.75,16239737.55760582,1375682.0,51.34981624759923,1.4285714285714286,68.29774874520226,2369
3120032,충무로역,CS100001,한식음식점,163.0,28186172.271791734,1918845.75,39.48015903809748,2.6167071817637213,68.29769707705935,2370
3130191,홍대 걷고싶은 거리,CS300016,안경,5.5,37207783.79444444,539995.75,57.95382599948039,0.0,68.29679657514025,2371
3110142,화양사거리,CS100002,중식음식점,4.0,10362471.895833334,1869635.75,61.053636125089795,6.25,68.29547534691469,2372
3111004,삼전역 1번,CS200001,일반교습학원,70.25,37135705.6376554,2045221.5,34.823840619091015,1.4236870498352434,68.2938219663419,2373
3120175,남부터미널역,CS200037,노래방,5.0,26567190.05,1389977.25,36.69415767252514,0.0,68.29325361677002,2374
3130274,사당1동먹자골목상점가(사당1동먹자골목),CS300036,조명용품,3.0,27164510.111111112,854146.5,46.96381710003561,0.0,68.28821228225569,2375
3120225,잠실새내역(신천),CS100009,호프-간이주점,91.5,25477515.843479972,2700621.5,36.88466282527958,2.718162195497996,68.28007824033068,2376
3120069,상봉역,CS100008,분식전문점,11.0,25350179.81060606,1749149.25,45.191128990544165,4.545454545454546,68.27729554177739,2377
3120240,개롱역,CS300018,의약품,10.0,95850565.89166667,1515078.5,25.582613896877405,0.0,68.26906554472986,2378
3120081,노원역,CS100009,호프-간이주점,80.5,29572310.807630956,5005746.5,32.63037076551363,3.4347020685396727,68.26784765279008,2379
3120246,길동역,CS100007,치킨전문점,3.0,34637590.777777776,4423926.5,34.72616848880636,33.33333333333333,68.26592855033954,2380
3120017,동묘앞역(동묘),CS100004,양식음식점,7.75,99820304.41286376,777027.5,41.53854325842308,6.696428571428571,68.26499114260407,2381
3111060,암사역 2번(서울강동초등학교),CS300007,육류판매,10.0,33718153.24166667,3530099.25,25.837541947157856,0.0,68.26152199586654,2382
3110125,사근동살곶이상점가,CS100001,한식음식점,13.5,21767971.166208796,1071832.25,53.91948646921809,1.9230769230769231,68.25793475051668,2383
3130313,방이시장,CS300008,수산물판매,7.75,69633451.2654762,1048469.25,35.56844027628997,10.714285714285712,68.25338057277827,2384
3130002,세종마을음식문화거리(금천교시장),CS100005,제과점,3.5,81538587.07638888,669887.75,38.31681616108998,0.0,68.25245054620609,2385
3110877,신림역 8번,CS100010,커피-음료,9.0,21746326.496825397,1303931.25,54.80043642901474,12.698412698412698,68.25087835842929,2386
3111013,송파나루역 1번(송리단길),CS200025,자동차수리,3.0,9451710.194444444,2328292.0,44.02389717063176,0.0,68.24829495128432,2387
3120191,학동역,CS300016,안경,4.0,9639179.395833334,2265472.75,43.88579818369105,0.0,68.2417109536463,2388
3120186,가로수길,CS100009,호프-간이주점,59.75,20555488.062414933,2136257.5,44.27380907498232,5.933753689357844,68.24136403897255,2389
3130024,남대문시장(자유상가),CS300016,안경,70.75,27776634.708553314,2028718.25,33.92074395534522,0.7043650793650793,68.24030853262474,2390
3130290,영림시장,CS300001,슈퍼마켓,7.5,123599770.9032738,435657.75,46.21027675892726,3.571428571428571,68.24024948331856,2391
3110256,면목2동체육관,CS300018,의약품,5.25,111061047.24166666,1517135.25,27.754449245611497,5.0,68.23685414821377,2392
3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",CS300007,육류판매,27.75,89184992.85295415,1071311.5,30.88670549132173,0.0,68.23517124298789,2393
3120166,방배역,CS200031,세탁소,6.0,62431175.69444445,1116562.25,32.29951284342217,0.0,68.23213758488338,2394
3110190,고대앞사거리,CS300010,반찬가게,4.0,30489646.291666668,1024468.75,46.853469267011135,0.0,68.23083111898436,2395
3120186,가로수길,CS100004,양식음식점,73.75,16484949.750206191,2136257.5,44.27380907498232,3.1029057226240324,68.22886034839091,2396
3110313,안암역 3번,CS300028,화초,3.0,8401173.027777778,1834211.25,62.603452005082744,0.0,68.22725125479776,2397
3120197,역삼역,CS200031,세탁소,9.0,5485826.157407407,4830284.0,52.32252421520571,0.0,68.2197519929141,2398
3110855,신대방역 2번,CS200007,치과의원,4.0,18269693.9375,1218164.0,47.50911863352017,0.0,68.21778122232064,2399
3111073,둔촌동역 1번(한산중학교),CS300001,슈퍼마켓,5.25,30800870.45,3094089.25,26.824453972278206,0.0,68.2175081192796,2400
3111060,암사역 2번(서울강동초등학교),CS200008,한의원,4.0,32713176.625,3530099.25,25.837541947157856,0.0,68.21404635370536,2401
3120110,목동역 8번출구,CS300001,슈퍼마켓,9.0,117757679.98148149,1223226.5,28.041472505015243,0.0,68.21371420135814,2402
3120130,구로디지털단지역,CS100003,일식음식점,17.75,17702864.84468811,1584479.0,49.9898466317576,6.315789473684211,68.20387511071746,2403
3120193,도산공원교차로,CS300011,일반의류,51.25,105322560.56897989,845331.0,43.50436061880576,2.934769698881004,68.20026572187777,2404
3130313,방이시장,CS100005,제과점,3.0,44190157.25,1048469.25,35.56844027628997,0.0,68.19929878948923,2405
3110167,용마초등학교,CS300001,슈퍼마켓,5.0,33563669.8,1666536.0,30.71511709751985,0.0,68.18497195157957,2406
3120186,가로수길,CS200028,미용실,53.75,16679262.314044034,2136257.5,44.27380907498232,3.8042186571598333,68.1727118393859,2407
3110690,오류2동버들시장,CS300018,의약품,8.0,39026744.90625,1348327.5,32.570640459083265,0.0,68.17256421612046,2408
3120206,개나리아파트,CS300002,편의점,3.0,142407574.5277778,1189435.5,33.35592893228791,16.666666666666664,68.16067316209035,2409
3110895,샤로수길,CS100006,패스트푸드점,7.75,9223697.24404762,3579116.25,54.23942547095378,10.267857142857142,68.15813404192501,2410
3120157,신림역(신림),CS300011,일반의류,156.25,8450626.39377403,4513771.75,59.74103183681566,1.9109450627189573,68.15445084145261,2411
3120187,신논현역,CS200028,미용실,85.0,11715487.781971587,3624945.0,51.07930628572025,2.0554849846915513,68.14154118689106,2412
3110557,홍대부속여중고앞,CS300001,슈퍼마켓,5.0,47859510.78333333,805354.25,38.96519893897917,0.0,68.13694272217302,2413
3120076,수유역,CS100010,커피-음료,57.25,13809871.144905694,4366329.5,42.26036906730853,6.289910600255427,68.127937702982,2414
3120206,개나리아파트,CS300011,일반의류,12.5,47597606.88514957,1189435.5,33.35592893228791,0.0,68.11919102450545,2415
3110966,논현2동주민센터,CS300018,의약품,3.0,15247078.296296299,1554418.3333333333,42.165903112559725,0.0,68.11806908768823,2416
3120149,여의도역(여의도),CS300010,반찬가게,40.25,24209246.245998245,1642899.0,43.602109586797155,5.082417582417582,68.11662976085032,2417
3110137,성수초등학교,CS100001,한식음식점,51.0,25909841.71884074,1806010.25,41.81914563922183,3.413673161572321,68.11367729554178,2418
3120009,종로3가역,CS300003,컴퓨터및주변장치판매,11.0,12393108.856060605,5951773.5,40.91674862564771,2.272727272727273,68.10932979037497,2419
3120151,보라매공원,CS100005,제과점,8.0,29190801.604166664,1323940.0,35.8808998508482,0.0,68.10262031296132,2420
3120070,한성대입구역,CS300018,의약품,12.25,89434534.70299146,757788.5,35.36089986425998,0.0,68.09709182167109,2421
3120152,신대방삼거리역,CS200007,치과의원,11.0,58204786.22727273,723443.5,38.78193271967818,0.0,68.0924047829938,2422
3120151,보라매공원,CS200008,한의원,3.0,30301407.638888888,1323940.0,35.8808998508482,0.0,68.09116474756422,2423
3130314,풍납시장,CS300007,육류판매,8.0,74606235.67708333,1220162.5,29.699607743289405,0.0,68.09108355476823,2424
3120112,등촌역,CS200007,치과의원,12.0,21042425.3125,1384156.75,39.44734992002691,0.0,68.08245497490404,2425
3110415,수락산역 4번,CS200007,치과의원,6.0,73062326.83333333,1850179.0,23.72346386884762,0.0,68.07361972246827,2426
3110142,화양사거리,CS200037,노래방,4.0,10155071.708333334,1869635.75,61.053636125089795,6.25,68.07344995571302,2427
3130183,상암동상점가,CS300001,슈퍼마켓,7.0,26234380.05605159,1223612.0,42.66520308632914,4.166666666666666,68.06941984056688,2428
3120143,당산역,CS100009,호프-간이주점,33.0,21124386.493914593,1132215.5,44.49009584453862,0.0,68.06849719515796,2429
3120105,상수역(홍대),CS300025,자전거 및 기타운송장비,3.0,21660611.916666668,989360.0,56.117134056028185,0.0,68.06482875701212,2430
3120192,뱅뱅사거리,CS100010,커피-음료,68.25,18857301.50420848,2273095.0,43.03793209959042,2.5547950975958,68.06369205786832,2431
3120001,서대문역,CS100006,패스트푸드점,3.0,42466064.833333336,1093347.5,35.12717196983223,0.0,68.06329347505167,2432
3120123,오류동역,CS200007,치과의원,5.0,60230583.78333333,641043.0,40.65635616958956,0.0,68.06144818423383,2433
3130314,풍납시장,CS200007,치과의원,3.0,75625378.69444445,1220162.5,29.699607743289405,0.0,68.05541777384116,2434
3120147,보라매역,CS100002,중식음식점,3.0,38591173.777777776,1012775.0,37.3112446301685,0.0,68.05022881606142,2435
3120173,교대역(법원.검찰청),CS200002,외국어학원,13.75,15066948.076923076,4383938.25,37.763818465616616,5.4945054945054945,68.04902568644819,2436
3130313,방이시장,CS200006,일반의원,10.5,78130127.83560607,1048469.25,35.56844027628997,2.5,68.04546058458814,2437
3110840,중앙대학교,CS100001,한식음식점,30.75,22948506.31369635,1246705.0,48.802045102487355,2.474972191323693,68.04536462946561,2438
3120069,상봉역,CS100007,치킨전문점,3.0,12225496.472222224,1749149.25,45.191128990544165,0.0,68.03914968999115,2439
3110211,전곡마을마당공원,CS300001,슈퍼마켓,8.75,28441340.75925926,2196341.5,31.314679221716098,3.125,68.0380277531739,2440
3110220,외대앞역 1번,CS100003,일식음식점,6.0,9965393.013888888,1694119.25,52.89396842974633,0.0,68.02485237673457,2441
3110638,신방화역 2번,CS300008,수산물판매,3.0,41379559.25,2339075.0,27.096190449541893,0.0,68.02178919397697,2442
3120043,서울역,CS200037,노래방,3.0,27668316.916666668,1069549.75,40.604122777595634,0.0,68.02108060230293,2443
3110299,정릉역 1번,CS200019,PC방,3.0,70333333.33333333,1832306.5,24.022246023471517,0.0,68.02009152642457,2444
3120156,"총신대입구역(이수, 총신대)",CS200037,노래방,16.0,13646897.041666666,3647559.5,34.44095536243038,0.0,68.01991437850606,2445
3120076,수유역,CS100002,중식음식점,13.0,13678595.64102564,4366329.5,42.26036906730853,5.769230769230769,68.0182831414231,2446
3130285,서원동상점가,CS200028,미용실,10.0,19060049.608333334,946937.5,57.10290654198403,0.0,68.01268083850016,2447
3001492,명동 남대문 북창동 다동 무교동 관광특구,CS200002,외국어학원,12.0,7919841.819444444,7052278.5,41.130612908532555,0.0,68.0121272512548,2448
3111013,송파나루역 1번(송리단길),CS200037,노래방,9.25,11255345.84537037,2328292.0,44.02389717063176,2.7777777777777777,68.00786093888397,2449
3120172,교대입구교차로,CS200034,여관,14.0,12544328.595238095,2001081.5,40.630033373015664,0.0,68.00766902863892,2450
3120052,성수역,CS300011,일반의류,115.5,21828196.646587517,1375682.0,51.34981624759923,2.003611511026765,68.00714496604665,2451
3120014,종로5가역,CS100007,치킨전문점,5.0,83524595.1,850026.25,33.93361776623652,0.0,68.00675376439327,2452
3120186,가로수길,CS300017,시계및귀금속,11.0,13715430.045033671,2136257.5,44.27380907498232,2.7777777777777777,68.00653232949513,2453
3130024,남대문시장(자유상가),CS100010,커피-음료,34.0,28264395.977629237,2028718.25,33.92074395534522,2.228163992869875,68.00519633894302,2454
3110961,언주역 3번,CS300001,슈퍼마켓,3.0,26860915.944444444,1391350.75,35.82328535486157,0.0,67.9967301446708,2455
3120013,이화사거리,CS300018,의약품,4.0,23154567.6875,1220306.75,40.695030663905975,0.0,67.9897254207263,2456
3110939,양재역 8번(양재동우체국),CS100001,한식음식점,70.0,35470023.65641299,1813342.25,35.17124930544981,3.59288081429755,67.98120017714791,2457
3120120,화곡역,CS100008,분식전문점,3.5,41546477.938888885,1816979.25,36.222910069092876,29.999999999999996,67.97836581045172,2458
3120071,성북구청,CS300018,의약품,4.0,75679382.33333333,515880.75,41.87360754943248,0.0,67.97614408030705,2459
3120229,방이동먹자골목,CS100002,중식음식점,14.0,12518032.707264956,1706413.75,53.12688223813376,1.9230769230769231,67.97581192795985,2460
3110187,제기동역 6번,CS100001,한식음식점,44.75,25108714.57222405,2698505.5,34.9598009687536,4.496047430830039,67.97343519338648,2461
3120112,등촌역,CS300011,일반의류,16.5,31151951.045036763,1384156.75,39.44734992002691,7.352941176470589,67.97132418069087,2462
3120101,합정역,CS100005,제과점,17.25,18904277.80072168,1442991.5,51.69391638678023,7.6286764705882355,67.96903602007677,2463
3110069,숙대입구,CS100008,분식전문점,25.5,12471833.269290123,2359378.25,51.637346866185794,4.74537037037037,67.96474756421613,2464
3120215,포스코사거리,CS200034,여관,6.0,12108633.458333336,3374781.5,40.92153988799524,4.166666666666666,67.95707853557721,2465
3130275,강남골목시장,CS300009,청과상,6.5,136705285.9781746,395523.5,41.87816459818913,0.0,67.95193386477709,2466
3110404,신창초등학교,CS200006,일반의원,6.0,49353482.597222224,2973634.0,21.453257333356046,0.0,67.94456008266903,2467
3130318,로데오거리상점가,CS200006,일반의원,20.25,145729244.72559524,515954.0,41.37444192883143,1.25,67.9348612341305,2468
3120032,충무로역,CS200016,당구장,12.0,13795101.583333332,1918845.75,39.48015903809748,0.0,67.93480218482432,2469
3120188,압구정역,CS100004,양식음식점,22.5,36209365.12957212,2152676.5,33.372045479004626,4.658385093167702,67.9311558901683,2470
3120069,상봉역,CS300018,의약품,15.0,11828705.694444444,1749149.25,45.191128990544165,0.0,67.9275465013286,2471
3120132,독산동,CS100008,분식전문점,12.5,34420354.42094017,1035609.25,45.16856044260601,4.006410256410256,67.92528048420431,2472
3110855,신대방역 2번,CS100008,분식전문점,6.0,26800824.013888888,1218164.0,47.50911863352017,12.499999999999998,67.92457927369354,2473
3120225,잠실새내역(신천),CS100004,양식음식점,29.25,18325564.817522116,2700621.5,36.88466282527958,3.4850230414746544,67.91606141127842,2474
3120129,구로디지털단지,CS300002,편의점,7.0,194517547.8214286,691932.5,45.488263249020406,24.999999999999996,67.91590640684973,2475
3110299,정릉역 1번,CS300018,의약품,5.0,64286134.400000006,1889550.75,24.01225174668347,0.0,67.91160318866253,2476
3130311,새마을시장,CS200006,일반의원,9.0,63725893.51851852,987920.75,33.271988906985385,0.0,67.90508562149395,2477
3120102,서교동(홍대),CS200017,골프연습장,5.0,8711432.483333334,2536128.5,50.30753416363899,5.0,67.89968260997932,2478
3120128,신도림역,CS300018,의약품,15.5,96329311.14236112,561816.25,38.829204167178084,0.0,67.89876734573369,2479
3120120,화곡역,CS100001,한식음식점,57.25,31397786.35373327,1816979.25,36.222910069092876,3.034881784881785,67.89665633303808,2480
3110992,도곡초등학교,CS300002,편의점,5.0,66999843.333333336,2270513.25,20.41671678588972,0.0,67.89444198405668,2481
