기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,객단가,점포당_분기매출,점포당_월매출,폐업비율,총_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,2030_유동인구_수,2030비율,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
2025,3,3110495,북가좌2동주민센터,CS300004,핸드폰,360720919,11680,8,0,0,1,30883.640325342465,45090114.875,15030038.291666666,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS300002,편의점,252588920,31538,0,0,0,3,8009.034180988015,,,,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS200019,PC방,349723392,50704,3,0,0,0,6897.353108236037,116574464.0,38858154.666666664,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS100010,커피-음료,146016384,18714,11,1,1,2,7802.521320936197,13274216.727272727,4424738.909090909,9.090909090909092,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS100004,양식음식점,35503296,1162,4,0,0,0,30553.611015490533,8875824.0,2958608.0,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS100002,중식음식점,228155478,9931,3,0,0,0,22974.06887523915,76051826.0,25350608.666666668,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS300022,화장품,43183513,1074,4,0,0,0,40208.11266294227,10795878.25,3598626.0833333335,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS100009,호프-간이주점,31566465,819,6,0,0,1,38542.692307692305,5261077.5,1753692.5,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS100001,한식음식점,2558164645,79319,17,0,0,4,32251.599805847276,150480273.2352941,50160091.07843137,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS200037,노래방,76706146,885,3,0,0,0,86673.61129943503,25568715.333333332,8522905.11111111,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS200031,세탁소,15179332,824,3,0,0,0,18421.519417475727,5059777.333333333,1686592.4444444443,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS200003,예술학원,65718691,294,7,0,0,0,223532.96258503402,9388384.42857143,3129461.476190476,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS300011,일반의류,99180118,260,4,0,0,0,381461.9923076923,24795029.5,8265009.833333333,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS300001,슈퍼마켓,1557505059,125965,5,0,0,2,12364.58586909062,311501011.8,103833670.60000001,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS200001,일반교습학원,1187041830,3416,16,0,0,3,347494.680913349,74190114.375,24730038.125,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS100007,치킨전문점,54855254,2065,2,0,0,2,26564.28765133172,27427627.0,9142542.333333334,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110495,북가좌2동주민센터,CS100005,제과점,329960489,33009,3,0,0,1,9996.076494289437,109986829.66666667,36662276.55555556,0.0,1091323.0,140095.0,166761.0,306856.0,28.117798305359642,171236.0,150845.0,152928.0,162166.0,168579.0
2025,3,3110496,모래내우체국,CS100010,커피-음료,126734159,31889,2,0,0,2,3974.2280723760546,63367079.5,21122359.833333332,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS300018,의약품,798364115,73569,5,0,1,0,10851.909296035015,159672823.0,53224274.333333336,20.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS100001,한식음식점,792114011,30139,21,2,2,3,26282.02697501576,37719714.809523806,12573238.269841269,9.523809523809524,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS100007,치킨전문점,88682368,1939,3,0,0,1,45736.13615265601,29560789.333333332,9853596.444444444,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS200001,일반교습학원,1484268541,5654,27,1,1,4,262516.5442164839,54972908.925925925,18324302.97530864,3.7037037037037033,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS100005,제과점,154878990,16177,3,1,0,1,9574.024231934227,51626330.0,17208776.666666668,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS200007,치과의원,276129158,2090,5,0,0,0,132119.214354067,55225831.6,18408610.533333335,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS200030,피부관리실,28514890,216,5,0,1,0,132013.37962962964,5702978.0,1900992.6666666667,20.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS200006,일반의원,2706611803,83113,9,0,0,0,32565.444671712008,300734644.7777778,100244881.5925926,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS100008,분식전문점,52048768,5411,4,0,2,2,9619.066346331547,13012192.0,4337397.333333333,50.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS200005,스포츠 강습,172747043,970,8,0,0,0,178089.7350515464,21593380.375,7197793.458333333,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS200003,예술학원,135000000,536,13,0,0,1,251865.67164179104,10384615.384615384,3461538.4615384615,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS200028,미용실,141131091,5348,18,0,0,1,26389.50841436051,7840616.166666667,2613538.7222222225,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS200024,스포츠클럽,89337353,477,3,1,0,0,187290.04821802935,29779117.666666668,9926372.555555556,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS200037,노래방,141017351,17916,4,0,0,0,7871.028745255638,35254337.75,11751445.916666666,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS200016,당구장,24344507,1861,4,0,0,0,13081.411606663085,6086126.75,2028708.9166666667,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110496,모래내우체국,CS100009,호프-간이주점,136462749,3330,5,0,0,1,40979.80450450451,27292549.8,9097516.6,0.0,814067.0,104386.0,120280.0,224666.0,27.597974122523084,151608.0,114385.0,114703.0,120267.0,122634.0
2025,3,3110497,가좌역 3번,CS100009,호프-간이주점,65511216,1173,4,0,1,0,55849.28900255755,16377804.0,5459268.0,25.0,98546.0,12121.0,15497.0,27618.0,28.025490633815682,20442.0,11635.0,13784.0,15615.0,14979.0
2025,3,3110497,가좌역 3번,CS300011,일반의류,33197025,677,6,0,0,0,49035.48744460857,5532837.5,1844279.1666666667,0.0,98546.0,12121.0,15497.0,27618.0,28.025490633815682,20442.0,11635.0,13784.0,15615.0,14979.0
2025,3,3110497,가좌역 3번,CS100001,한식음식점,123546574,1584,15,0,0,0,77996.5744949495,8236438.266666667,2745479.422222222,0.0,98546.0,12121.0,15497.0,27618.0,28.025490633815682,20442.0,11635.0,13784.0,15615.0,14979.0
2025,3,3110497,가좌역 3번,CS200028,미용실,2900124,141,3,0,0,0,20568.255319148935,966708.0,322236.0,0.0,98546.0,12121.0,15497.0,27618.0,28.025490633815682,20442.0,11635.0,13784.0,15615.0,14979.0
2025,3,3110497,가좌역 3번,CS300009,청과상,164845581,12982,4,0,0,0,12698.011169311354,41211395.25,13737131.75,0.0,98546.0,12121.0,15497.0,27618.0,28.025490633815682,20442.0,11635.0,13784.0,15615.0,14979.0
2025,3,3110498,증산역 1번,CS100009,호프-간이주점,54177606,1182,6,0,1,0,45835.53807106599,9029601.0,3009867.0,16.666666666666664,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110498,증산역 1번,CS100010,커피-음료,76029291,9524,9,0,2,2,7982.915896682066,8447699.0,2815899.6666666665,22.22222222222222,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110498,증산역 1번,CS200025,자동차수리,67990113,687,3,0,0,0,98966.68558951965,22663371.0,7554457.0,0.0,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110498,증산역 1번,CS100004,양식음식점,100042465,1735,3,0,0,0,57661.36311239193,33347488.333333332,11115829.444444444,0.0,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110498,증산역 1번,CS100006,패스트푸드점,45668421,3936,2,0,0,1,11602.749237804877,22834210.5,7611403.5,0.0,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110498,증산역 1번,CS300001,슈퍼마켓,229717219,20855,3,0,0,0,11014.97094222009,76572406.33333333,25524135.444444444,0.0,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110498,증산역 1번,CS100001,한식음식점,1303868231,18393,14,0,0,0,70889.37264176589,93133445.07142857,31044481.69047619,0.0,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110498,증산역 1번,CS200030,피부관리실,32845794,30,3,0,0,0,1094859.8,10948598.0,3649532.6666666665,0.0,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110498,증산역 1번,CS300002,편의점,1109002850,153197,0,0,0,4,7239.063754512164,,,,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110498,증산역 1번,CS200028,미용실,11491845,427,10,0,0,0,26912.98594847775,1149184.5,383061.5,0.0,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110498,증산역 1번,CS300011,일반의류,1528777,18,3,0,0,0,84932.05555555556,509592.3333333333,169864.1111111111,0.0,1928697.0,255871.0,299735.0,555606.0,28.80732432310518,328475.0,289607.0,272791.0,286989.0,290585.0
2025,3,3110499,연가초등학교,CS100001,한식음식점,84777409,1904,15,2,0,1,44525.950105042015,5651827.266666667,1883942.4222222222,0.0,1811132.0,342619.0,247682.0,590301.0,32.59293083000024,237920.0,229153.0,251330.0,259326.0,273542.0
2025,3,3110499,연가초등학교,CS200031,세탁소,2931028,218,4,0,0,0,13445.08256880734,732757.0,244252.33333333334,0.0,1811132.0,342619.0,247682.0,590301.0,32.59293083000024,237920.0,229153.0,251330.0,259326.0,273542.0
2025,3,3110499,연가초등학교,CS200003,예술학원,3572538,16,6,0,0,0,223283.625,595423.0,198474.33333333334,0.0,1811132.0,342619.0,247682.0,590301.0,32.59293083000024,237920.0,229153.0,251330.0,259326.0,273542.0
2025,3,3110499,연가초등학교,CS300011,일반의류,14038250,248,8,0,0,0,56605.846774193546,1754781.25,584927.0833333334,0.0,1811132.0,342619.0,247682.0,590301.0,32.59293083000024,237920.0,229153.0,251330.0,259326.0,273542.0
2025,3,3110499,연가초등학교,CS100007,치킨전문점,28980142,812,1,0,0,2,35689.83004926109,28980142.0,9660047.333333334,0.0,1811132.0,342619.0,247682.0,590301.0,32.59293083000024,237920.0,229153.0,251330.0,259326.0,273542.0
2025,3,3110499,연가초등학교,CS200001,일반교습학원,15644072,67,5,0,0,0,233493.61194029852,3128814.4,1042938.1333333333,0.0,1811132.0,342619.0,247682.0,590301.0,32.59293083000024,237920.0,229153.0,251330.0,259326.0,273542.0
2025,3,3110499,연가초등학교,CS100010,커피-음료,17242796,3690,2,1,0,1,4672.844444444445,8621398.0,2873799.3333333335,0.0,1811132.0,342619.0,247682.0,590301.0,32.59293083000024,237920.0,229153.0,251330.0,259326.0,273542.0
2025,3,3110499,연가초등학교,CS300001,슈퍼마켓,152360231,14403,4,0,0,2,10578.367770603347,38090057.75,12696685.916666666,0.0,1811132.0,342619.0,247682.0,590301.0,32.59293083000024,237920.0,229153.0,251330.0,259326.0,273542.0
2025,3,3110499,연가초등학교,CS300002,편의점,862585210,106879,1,0,0,4,8070.670664957569,862585210.0,287528403.3333333,0.0,1811132.0,342619.0,247682.0,590301.0,32.59293083000024,237920.0,229153.0,251330.0,259326.0,273542.0
2025,3,3110499,연가초등학교,CS200028,미용실,7783694,293,11,0,0,0,26565.50853242321,707608.5454545454,235869.51515151514,0.0,1811132.0,342619.0,247682.0,590301.0,32.59293083000024,237920.0,229153.0,251330.0,259326.0,273542.0
2025,3,3110500,남가좌동현대아파트,CS100010,커피-음료,104935278,19939,2,0,0,1,5262.81548723607,52467639.0,17489213.0,0.0,227500.0,15356.0,33552.0,48908.0,21.498021978021978,53450.0,24211.0,31806.0,36184.0,35053.0
2025,3,3110500,남가좌동현대아파트,CS200003,예술학원,102976878,642,5,0,0,0,160400.1214953271,20595375.6,6865125.2,0.0,227500.0,15356.0,33552.0,48908.0,21.498021978021978,53450.0,24211.0,31806.0,36184.0,35053.0
2025,3,3110500,남가좌동현대아파트,CS100001,한식음식점,47990863,871,3,0,0,0,55098.579793340985,15996954.333333334,5332318.111111111,0.0,227500.0,15356.0,33552.0,48908.0,21.498021978021978,53450.0,24211.0,31806.0,36184.0,35053.0
2025,3,3110500,남가좌동현대아파트,CS200001,일반교습학원,1870795858,6870,19,0,0,3,272313.8075691412,98462939.89473684,32820979.96491228,0.0,227500.0,15356.0,33552.0,48908.0,21.498021978021978,53450.0,24211.0,31806.0,36184.0,35053.0
2025,3,3110501,연희어린이공원,CS300022,화장품,197922142,974,3,0,0,0,203205.4845995893,65974047.333333336,21991349.111111112,0.0,204060.0,34219.0,40911.0,75130.0,36.81760266588258,34413.0,25087.0,29130.0,29912.0,29781.0
2025,3,3110501,연희어린이공원,CS100010,커피-음료,87154713,6157,3,0,0,0,14155.386227058632,29051571.0,9683857.0,0.0,204060.0,34219.0,40911.0,75130.0,36.81760266588258,34413.0,25087.0,29130.0,29912.0,29781.0
2025,3,3110502,남가좌파출소,CS300033,철물점,7935180,600,3,0,0,0,13225.3,2645060.0,881686.6666666666,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS200030,피부관리실,58496212,999,6,0,0,0,58554.76676676677,9749368.666666666,3249789.5555555555,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS200007,치과의원,186996206,1638,4,0,0,0,114161.29792429792,46749051.5,15583017.166666666,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS300001,슈퍼마켓,230498748,3792,5,0,1,2,60785.534810126584,46099749.6,15366583.200000001,20.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS300010,반찬가게,48000000,2787,6,0,0,0,17222.82023681378,8000000.0,2666666.6666666665,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS300002,편의점,996406976,147864,2,0,0,3,6738.671860628686,498203488.0,166067829.33333334,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS300029,애완동물,10842558,278,3,0,0,0,39002.0071942446,3614186.0,1204728.6666666667,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS200037,노래방,120009176,1258,5,0,0,0,95396.8012718601,24001835.2,8000611.733333333,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS200005,스포츠 강습,42000000,212,4,0,0,0,198113.20754716982,10500000.0,3500000.0,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS300006,미곡판매,212106039,4704,3,0,0,0,45090.569515306124,70702013.0,23567337.666666668,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS200028,미용실,119795496,2806,14,0,1,1,42692.62152530292,8556821.142857144,2852273.7142857146,7.142857142857142,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS300011,일반의류,36363965,994,12,0,1,0,36583.465794768614,3030330.4166666665,1010110.1388888889,8.333333333333332,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS200025,자동차수리,893761405,4772,3,0,1,2,187292.8342414082,297920468.3333333,99306822.77777778,33.33333333333333,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS100001,한식음식점,1779639819,60334,32,0,1,1,29496.466652302184,55613744.34375,18537914.78125,3.125,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS200016,당구장,18090254,1171,4,0,0,0,15448.551665243382,4522563.5,1507521.1666666667,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS200006,일반의원,3915664315,124814,8,0,0,0,31371.996050122583,489458039.375,163152679.79166666,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS300022,화장품,224947890,1438,6,0,0,0,156431.07788595272,37491315.0,12497105.0,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS300018,의약품,1283109697,87862,7,0,0,0,14603.693257608522,183301385.2857143,61100461.76190477,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS100005,제과점,540743256,52140,3,0,0,1,10370.986881472958,180247752.0,60082584.0,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS100007,치킨전문점,99066845,4121,5,1,1,5,24039.51589420044,19813369.0,6604456.333333333,20.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS300004,핸드폰,3746162,624,4,0,0,0,6003.464743589743,936540.5,312180.1666666667,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS200008,한의원,228415014,13885,5,0,0,0,16450.48714440043,45683002.8,15227667.6,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS100002,중식음식점,258495699,4145,5,1,0,0,62363.256694813026,51699139.8,17233046.599999998,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS100010,커피-음료,24006411,3127,17,1,0,0,7677.138151582987,1412141.8235294118,470713.9411764706,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS100009,호프-간이주점,67253131,1753,4,0,0,1,38364.5926982316,16813282.75,5604427.583333333,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS100008,분식전문점,102028157,9930,8,0,0,0,10274.738872104734,12753519.625,4251173.208333333,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS200031,세탁소,3553356,94,3,0,1,1,37801.65957446808,1184452.0,394817.3333333333,33.33333333333333,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110502,남가좌파출소,CS300035,인테리어,1618635,79,4,0,0,0,20489.050632911392,404658.75,134886.25,0.0,1734576.0,254680.0,263390.0,518070.0,29.867241331599192,291234.0,236898.0,243533.0,257601.0,260284.0
2025,3,3110503,명지대학교교회,CS200037,노래방,35738141,5151,2,0,0,1,6938.097650941565,17869070.5,5956356.833333333,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS300010,반찬가게,1390712526,325252,4,1,0,0,4275.800075018755,347678131.5,115892710.5,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS300011,일반의류,15000000,138,9,0,0,0,108695.65217391304,1666666.6666666667,555555.5555555556,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS100004,양식음식점,12008379,528,7,0,0,2,22743.142045454544,1715482.7142857143,571827.5714285715,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS300001,슈퍼마켓,195860831,22736,4,1,0,2,8614.568569669247,48965207.75,16321735.916666666,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS100010,커피-음료,241491846,30991,19,2,4,5,7792.321835371559,12710097.157894736,4236699.052631578,21.052631578947366,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS200028,미용실,106245056,2591,12,0,0,2,41005.42493245851,8853754.666666666,2951251.5555555555,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS300007,육류판매,28989431,911,4,0,0,0,31821.548847420418,7247357.75,2415785.9166666665,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS300002,편의점,228550761,47841,3,0,0,4,4777.2989904057185,76183587.0,25394529.0,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS300033,철물점,6104182,468,3,0,0,0,13043.123931623932,2034727.3333333333,678242.4444444444,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS100008,분식전문점,406147145,38218,12,0,3,5,10627.116672771992,33845595.416666664,11281865.138888888,25.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS200002,외국어학원,51679621,169,3,0,0,0,305796.573964497,17226540.333333332,5742180.111111111,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS200001,일반교습학원,1867421847,5712,19,0,0,1,326929.5950630252,98285360.36842105,32761786.789473683,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS100002,중식음식점,3363120,144,7,0,0,2,23355.0,480445.71428571426,160148.57142857142,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS100003,일식음식점,74837097,2325,9,0,1,1,32187.99870967742,8315233.0,2771744.3333333335,11.11111111111111,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS300020,서적,39328975,98,6,0,0,0,401316.0714285714,6554829.166666667,2184943.0555555555,0.0,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
2025,3,3110503,명지대학교교회,CS100001,한식음식점,965068817,25413,28,0,2,6,37975.399087081416,34466743.46428572,11488914.488095239,7.142857142857142,1508181.0,444648.0,184966.0,629614.0,41.74658081490219,221265.0,182479.0,211024.0,204790.0,213782.0
